TxnID,AccusedMasterID,AccusedName,Counterparty,Amount,TxnDate,AccountRef
18175,0,Ravi Shetty,Girish Shetty,2591949,2025-08-15 05:45:57,AC67180952
18176,0,Girish Prasad,Shivakumar Kulkarni,591762,2025-08-15 09:56:56,AC97220283
18177,0,Anitha Prasad,Prakash Desai,2321378,2025-08-15 09:56:56,AC94808224
18178,0,Yashwanth Hegde,Fatima Bhat,1227471,2025-08-15 09:56:56,AC33605877
18179,0,Girish Prasad,Bhavana Iyengar,3932659,2025-08-15 09:56:56,AC23106086
18180,0,Yashwanth Hegde,Pooja Murthy,2294694,2025-08-15 09:56:56,AC94583182
18181,0,Anitha Naik,Deepak Kulkarni,4599854,2025-08-15 13:54:05,AC15151309
18182,0,Mary Bhat,Nagaraj Bhat,2825617,2025-08-15 13:54:05,AC56502492
18183,0,Suresh Gowda,Mary Desai,787867,2025-08-15 14:34:05,AC49246978
18184,0,Suresh Gowda,Imran Kumar,3270432,2025-08-15 14:34:05,AC21285052
18185,0,Suresh Gowda,Rekha Nayak,339706,2025-08-15 14:34:05,AC19686106
18186,0,Suresh Gowda,Basavaraj Naik,2038262,2025-08-15 14:34:05,AC91375895
18187,0,Suresh Gowda,Prakash Prasad,3729569,2025-08-15 14:34:05,AC99828061
18188,0,Bhavana Iyengar,Anitha Reddy,4273699,2025-08-15 22:13:14,AC85327756
18189,0,Mary Patil,Yashwanth Patil,3066744,2025-08-15 22:13:14,AC43138284
18190,0,Bhavana Patil,Shivakumar Hegde,743505,2025-08-16 00:05:15,AC56698190
18191,0,Bhavana Patil,Vinutha Nayak,3891964,2025-08-16 00:05:15,AC32936691
18192,0,Bhavana Patil,Deepak Prasad,1614183,2025-08-16 00:05:15,AC54843763
18193,0,Bhavana Patil,Pooja Kumar,1820722,2025-08-16 00:05:15,AC49898295
18194,0,Bhavana Patil,Pooja Shetty,4832953,2025-08-16 00:05:15,AC69671799
18195,0,Pooja Murthy,Joseph Prasad,4806803,2025-08-16 05:42:11,AC54249721
18196,0,Pooja Murthy,Ravi Kulkarni,1272713,2025-08-16 05:42:11,AC81343274
18197,0,Pooja Murthy,Nagaraj Gowda,2487357,2025-08-16 05:42:11,AC54861670
18198,0,Pooja Murthy,Vinutha Nayak,3496487,2025-08-16 05:42:11,AC26550084
18199,0,Pooja Murthy,Imran Iyengar,2421668,2025-08-16 05:42:11,AC34586452
18200,0,Nagaraj Nayak,Bhavana Kulkarni,2917931,2025-08-16 09:03:28,AC27286077
18201,0,Basavaraj Patil,Bhavana Reddy,4485768,2025-08-16 09:03:28,AC38713757
18202,0,Basavaraj Patil,Deepak Kumar,3736863,2025-08-16 09:03:28,AC67050994
18203,0,Nagaraj Nayak,Fatima Murthy,1813708,2025-08-16 09:03:28,AC89841980
18204,0,Imran Reddy,Rekha Desai,3615797,2025-08-16 09:49:09,AC76265007
18205,0,Imran Reddy,Anitha Kumar,511927,2025-08-16 09:49:09,AC81291690
18206,0,Imran Reddy,Yashwanth Reddy,2655087,2025-08-16 09:49:09,AC55459237
18207,0,Imran Reddy,Manjunath Hegde,2216120,2025-08-16 09:49:09,AC21080716
18208,0,Imran Reddy,Suresh Murthy,2263456,2025-08-16 09:49:09,AC11906672
18209,0,Manjunath Hegde,Fatima Prasad,1969700,2025-08-16 11:14:25,AC36685819
18210,0,Ashwini Hegde,Ravi Gowda,4517746,2025-08-16 11:14:25,AC64531920
18211,0,Manjunath Kulkarni,Yashwanth Bhat,1905526,2025-08-16 13:18:50,AC26717233
18212,0,Ravi Bhat,Nagaraj Gowda,587054,2025-08-16 13:18:50,AC11807491
18213,0,Pooja Patil,Rekha Iyengar,802324,2025-08-17 00:45:55,AC23840325
18214,0,Lakshmi Patil,Fatima Gowda,3383592,2025-08-17 00:45:55,AC18841643
18215,0,Rekha Bhat,Shivakumar Nayak,1094986,2025-08-17 00:45:55,AC33071038
18216,0,Rekha Bhat,Vinutha Kumar,4341972,2025-08-17 00:45:55,AC96223610
18217,0,Prakash Bhat,Mary Hegde,2951122,2025-08-17 04:28:47,AC82347136
18218,0,Chetan Iyengar,Ashwini Kumar,3151604,2025-08-17 04:28:47,AC10901571
18219,0,Prakash Bhat,Yashwanth Desai,4092898,2025-08-17 04:28:47,AC27539057
18220,0,Chetan Iyengar,Shivakumar Reddy,2822029,2025-08-17 04:28:47,AC86711307
18221,0,Ashwini Patil,Chetan Desai,1360005,2025-08-17 05:30:11,AC68122739
18222,0,Ashwini Patil,Kiran Nayak,4510293,2025-08-17 05:30:11,AC86206461
18223,0,Suresh Shetty,Suresh Iyengar,1418154,2025-08-17 05:30:11,AC27975743
18224,0,Suresh Shetty,Vinutha Kulkarni,4126970,2025-08-17 05:30:11,AC18943197
18225,0,Yashwanth Naik,Ravi Bhat,3234977,2025-08-17 06:03:46,AC13608921
18226,0,Yashwanth Naik,Basavaraj Murthy,753275,2025-08-17 06:03:46,AC16343578
18227,0,Yashwanth Kumar,Vinutha Shetty,3098084,2025-08-17 06:03:46,AC21825726
18228,0,Yashwanth Kumar,Prakash Desai,782686,2025-08-17 06:03:46,AC24726402
18229,0,Yashwanth Kumar,Fatima Bhat,7811,2025-08-17 06:03:46,AC18675244
18230,0,Vinutha Kumar,Pooja Rao,2936472,2025-08-17 06:03:46,AC70709704
18231,0,Bhavana Hegde,Deepak Kumar,847624,2025-08-17 14:30:03,AC80589766
18232,0,Bhavana Hegde,Mary Prasad,2552914,2025-08-17 14:30:03,AC67010840
18233,0,Basavaraj Gowda,Ashwini Kulkarni,3753102,2025-08-17 14:30:03,AC92374715
18234,0,Vinutha Prasad,Suresh Shetty,4856405,2025-08-17 19:40:38,AC76832830
18235,0,Chetan Kumar,Ravi Reddy,3710841,2025-08-17 19:40:38,AC27780590
18236,0,Vinutha Patil,Ashwini Shetty,2431396,2025-08-17 19:40:38,AC27581901
18237,0,Vinutha Prasad,Lakshmi Rao,20248,2025-08-17 19:40:38,AC78289409
18238,0,Chetan Kumar,Deepak Shetty,3282035,2025-08-17 19:40:38,AC67899690
18239,0,Prakash Naik,Manjunath Patil,4285005,2025-08-18 04:18:02,AC63055428
18240,0,Prakash Naik,Basavaraj Patil,1275130,2025-08-18 04:18:02,AC42221387
18241,0,Prakash Naik,Ashwini Shetty,1308523,2025-08-18 04:18:02,AC15729062
18242,0,Prakash Naik,Imran Bhat,4826889,2025-08-18 04:18:02,AC95982731
18243,0,Prakash Naik,Nagaraj Desai,3175435,2025-08-18 04:18:02,AC46723151
18244,0,Bhavana Naik,Mary Murthy,3166678,2025-08-18 09:07:01,AC24605829
18245,0,Bhavana Naik,Rekha Rao,3041473,2025-08-18 09:07:01,AC31561870
18246,0,Bhavana Naik,Bhavana Gowda,642035,2025-08-18 09:07:01,AC82017600
18247,0,Bhavana Naik,Shivakumar Shetty,1680113,2025-08-18 09:07:01,AC99057468
18248,0,Bhavana Naik,Rekha Gowda,2211840,2025-08-18 09:07:01,AC68219777
18249,0,Bhavana Naik,Suresh Reddy,2186434,2025-08-18 09:07:01,AC50829702
18250,0,Vinutha Nayak,Yashwanth Patil,4333904,2025-08-18 11:58:18,AC58302520
18251,0,Vinutha Nayak,Vinutha Iyengar,1191495,2025-08-18 11:58:18,AC96474469
18252,0,Vinutha Nayak,Lakshmi Prasad,2211149,2025-08-18 11:58:18,AC53573551
18253,0,Vinutha Nayak,Suresh Bhat,623532,2025-08-18 11:58:18,AC94800802
18254,0,Vinutha Nayak,Rekha Patil,614221,2025-08-18 11:58:18,AC32204683
18255,0,Vinutha Nayak,Ravi Gowda,4517945,2025-08-18 11:58:18,AC10369441
18256,0,Mary Iyengar,Anitha Murthy,2260118,2025-08-18 18:43:06,AC69859763
18257,0,Mary Iyengar,Lakshmi Shetty,3797403,2025-08-18 18:43:06,AC83037249
18258,0,Mary Iyengar,Suresh Kumar,1702603,2025-08-18 18:43:06,AC56784820
18259,0,Mary Iyengar,Shivakumar Kumar,1235828,2025-08-18 18:43:06,AC45969983
18260,0,Deepak Hegde,Kiran Kumar,4881677,2025-08-18 21:54:49,AC36428138
18261,0,Yashwanth Shetty,Pooja Patil,4188302,2025-08-18 21:54:49,AC43469425
18262,0,Deepak Hegde,Pooja Naik,3542483,2025-08-18 21:54:49,AC67405344
18263,0,Yashwanth Shetty,Mary Kumar,2194425,2025-08-18 21:54:49,AC33480441
18264,0,Suresh Gowda,Anitha Rao,3119784,2025-08-18 23:08:08,AC29331993
18265,0,Suresh Gowda,Prakash Bhat,2631303,2025-08-18 23:08:08,AC77731890
18266,0,Suresh Gowda,Shivakumar Murthy,1483046,2025-08-18 23:08:08,AC72553456
18267,0,Suresh Gowda,Suresh Rao,2450757,2025-08-18 23:08:08,AC97903935
18268,0,Suresh Gowda,Anitha Patil,145054,2025-08-18 23:08:08,AC91437192
18269,0,Deepak Kulkarni,Bhavana Gowda,3327324,2025-08-18 23:31:45,AC51886137
18270,0,Deepak Kulkarni,Vinutha Patil,529997,2025-08-18 23:31:45,AC55555290
18271,0,Prakash Kulkarni,Vinutha Kulkarni,314366,2025-08-19 09:05:18,AC11556134
18272,0,Prakash Kulkarni,Chetan Patil,4834429,2025-08-19 09:05:18,AC42512338
18273,0,Prakash Kulkarni,Joseph Prasad,2171491,2025-08-19 09:05:18,AC80141536
18274,0,Prakash Kulkarni,Pooja Iyengar,2437530,2025-08-19 09:05:18,AC20008028
18275,0,Yashwanth Bhat,Pooja Kulkarni,379405,2025-08-20 01:18:54,AC63824585
18276,0,Deepak Kumar,Pooja Gowda,4576184,2025-08-20 01:18:54,AC60261451
18277,0,Deepak Kumar,Rekha Murthy,3183646,2025-08-20 01:18:54,AC67371429
18278,0,Deepak Kumar,Chetan Shetty,4656898,2025-08-20 01:18:54,AC35808223
18279,0,Yashwanth Bhat,Girish Bhat,1439024,2025-08-20 01:18:54,AC84627816
18280,0,Deepak Kumar,Vinutha Iyengar,4102200,2025-08-20 01:18:54,AC86713063
18281,0,Lakshmi Iyengar,Mary Hegde,808999,2025-08-20 03:45:42,AC65646002
18282,0,Lakshmi Iyengar,Shivakumar Bhat,1873160,2025-08-20 03:45:42,AC76221388
18283,0,Lakshmi Iyengar,Suresh Patil,3802080,2025-08-20 03:45:42,AC36732522
18284,0,Anitha Kulkarni,Nagaraj Bhat,2579709,2025-08-20 06:58:42,AC69644183
18285,0,Anitha Kulkarni,Basavaraj Kulkarni,446532,2025-08-20 06:58:42,AC63841252
18286,0,Basavaraj Patil,Prakash Hegde,4594380,2025-08-20 06:58:42,AC24673816
18287,0,Basavaraj Patil,Anitha Prasad,3633582,2025-08-20 06:58:42,AC41882814
18288,0,Basavaraj Patil,Pooja Iyengar,151333,2025-08-20 06:58:42,AC22561974
18289,0,Basavaraj Patil,Suresh Naik,2698864,2025-08-20 06:58:42,AC79111362
18290,0,Shivakumar Shetty,Vinutha Reddy,4804822,2025-08-20 07:12:18,AC33545061
18291,0,Lakshmi Desai,Imran Rao,3342620,2025-08-20 07:12:18,AC80591873
18292,0,Shivakumar Shetty,Deepak Kumar,4377077,2025-08-20 07:12:18,AC52743148
18293,0,Suresh Kulkarni,Mary Desai,4398080,2025-08-20 07:12:18,AC53820576
18294,0,Lakshmi Desai,Rekha Kulkarni,2953929,2025-08-20 07:12:18,AC17955328
18295,0,Suresh Kulkarni,Ashwini Kumar,4904848,2025-08-20 07:12:18,AC88333899
18296,0,Kiran Gowda,Vinutha Bhat,1352102,2025-08-20 12:24:15,AC38946580
18297,0,Joseph Rao,Joseph Prasad,1494486,2025-08-20 12:24:15,AC95170399
18298,0,Joseph Rao,Anitha Hegde,3934450,2025-08-20 12:24:15,AC21545336
18299,0,Kiran Reddy,Manjunath Reddy,4770148,2025-08-20 13:14:27,AC62353985
18300,0,Rekha Kulkarni,Lakshmi Desai,3792743,2025-08-20 13:14:27,AC88854423
18301,0,Manjunath Shetty,Ravi Murthy,795673,2025-08-20 14:36:50,AC77776950
18302,0,Anitha Murthy,Rekha Murthy,715332,2025-08-20 14:36:50,AC17262930
18303,0,Anitha Murthy,Suresh Patil,40265,2025-08-20 14:36:50,AC89670414
18304,0,Manjunath Shetty,Joseph Shetty,2194530,2025-08-20 14:36:50,AC41804066
18305,0,Manjunath Naik,Ashwini Shetty,3199983,2025-08-20 18:29:42,AC69647681
18306,0,Fatima Rao,Chetan Naik,3741396,2025-08-20 18:29:42,AC22218568
18307,0,Manjunath Naik,Pooja Hegde,2968715,2025-08-20 18:29:42,AC45591298
18308,0,Manjunath Naik,Ravi Reddy,3335230,2025-08-20 18:29:42,AC35942167
18309,0,Yashwanth Prasad,Nagaraj Patil,4121068,2025-08-20 18:44:04,AC49195987
18310,0,Yashwanth Prasad,Kiran Kumar,4771949,2025-08-20 18:44:04,AC81585447
18311,0,Yashwanth Prasad,Vinutha Reddy,1899270,2025-08-20 18:44:04,AC44166893
18312,0,Fatima Nayak,Nagaraj Iyengar,1847732,2025-08-21 01:58:25,AC23744842
18313,0,Yashwanth Kumar,Girish Kumar,1192576,2025-08-21 01:58:25,AC96140290
18314,0,Fatima Nayak,Joseph Rao,4745821,2025-08-21 01:58:25,AC87890909
18315,0,Mary Shetty,Lakshmi Hegde,3884151,2025-08-21 06:43:20,AC59163977
18316,0,Mary Shetty,Ravi Reddy,356715,2025-08-21 06:43:20,AC47727414
18317,0,Mary Shetty,Mary Prasad,4544469,2025-08-21 06:43:20,AC75226153
18318,0,Mary Shetty,Yashwanth Iyengar,4657011,2025-08-21 06:43:20,AC94617028
18319,0,Mary Shetty,Yashwanth Shetty,750742,2025-08-21 06:43:20,AC25652032
18320,0,Prakash Murthy,Lakshmi Desai,2308480,2025-08-21 11:31:19,AC95765932
18321,0,Bhavana Naik,Joseph Gowda,3983331,2025-08-21 11:31:19,AC27178783
18322,0,Bhavana Naik,Anitha Kumar,553106,2025-08-21 11:31:19,AC22491307
18323,0,Prakash Murthy,Mary Reddy,882309,2025-08-21 11:31:19,AC35625106
18324,0,Prakash Murthy,Basavaraj Desai,2224515,2025-08-21 11:31:19,AC52783787
18325,0,Prakash Murthy,Kiran Murthy,4507055,2025-08-21 11:31:19,AC83501421
18326,0,Vinutha Kulkarni,Lakshmi Murthy,3158148,2025-08-21 17:50:52,AC84204560
18327,0,Mary Reddy,Ravi Hegde,2109878,2025-08-21 17:50:52,AC24172407
18328,0,Nagaraj Kulkarni,Rekha Desai,3207521,2025-08-22 02:53:11,AC65019220
18329,0,Nagaraj Kulkarni,Manjunath Kumar,588681,2025-08-22 02:53:11,AC28742869
18330,0,Nagaraj Kulkarni,Deepak Bhat,420190,2025-08-22 02:53:11,AC45975770
18331,0,Nagaraj Kulkarni,Bhavana Prasad,1257240,2025-08-22 02:53:11,AC61931847
18332,0,Girish Desai,Ravi Rao,2875523,2025-08-22 04:11:33,AC36769599
18333,0,Girish Desai,Pooja Gowda,3510159,2025-08-22 04:11:33,AC40786576
18334,0,Girish Desai,Kiran Prasad,3814378,2025-08-22 04:11:33,AC49071368
18335,0,Girish Desai,Shivakumar Kumar,2766251,2025-08-22 04:11:33,AC66963481
18336,0,Bhavana Nayak,Anitha Bhat,4787676,2025-08-22 07:04:25,AC54705736
18337,0,Vinutha Prasad,Prakash Naik,26675,2025-08-22 07:04:25,AC27115410
18338,0,Pooja Naik,Shivakumar Gowda,4789950,2025-08-22 07:04:25,AC30484841
18339,0,Imran Shetty,Suresh Bhat,1763683,2025-08-22 11:08:05,AC62750464
18340,0,Imran Shetty,Manjunath Rao,1009854,2025-08-22 11:08:05,AC99522707
18341,0,Imran Shetty,Prakash Gowda,3429458,2025-08-22 11:08:05,AC54246266
18342,0,Imran Gowda,Imran Patil,3675348,2025-08-22 15:55:56,AC46363612
18343,0,Deepak Kumar,Manjunath Desai,2370148,2025-08-22 15:55:56,AC97405536
18344,0,Kiran Kulkarni,Bhavana Bhat,2111279,2025-08-22 15:55:56,AC88143100
18345,0,Deepak Kumar,Suresh Shetty,34726,2025-08-22 15:55:56,AC17233159
18346,0,Kiran Kulkarni,Chetan Patil,1322431,2025-08-22 15:55:56,AC64842045
18347,0,Kiran Kulkarni,Nagaraj Desai,3545750,2025-08-22 15:55:56,AC42347503
18348,0,Nagaraj Murthy,Lakshmi Naik,2688399,2025-08-22 17:53:02,AC32977855
18349,0,Nagaraj Murthy,Prakash Hegde,2099991,2025-08-22 17:53:02,AC53279923
18350,0,Nagaraj Murthy,Girish Gowda,2035218,2025-08-22 17:53:02,AC54445348
18351,0,Nagaraj Murthy,Joseph Reddy,1562160,2025-08-22 17:53:02,AC55487716
18352,0,Bhavana Prasad,Mary Gowda,3098734,2025-08-22 19:03:47,AC67554832
18353,0,Vinutha Prasad,Pooja Reddy,4315317,2025-08-22 19:03:47,AC62027097
18354,0,Vinutha Prasad,Ravi Nayak,4444191,2025-08-22 19:03:47,AC27862121
18355,0,Anitha Kulkarni,Chetan Kulkarni,3780472,2025-08-22 19:43:20,AC90688444
18356,0,Anitha Kulkarni,Bhavana Reddy,2609394,2025-08-22 19:43:20,AC13072693
18357,0,Anitha Kulkarni,Mary Bhat,4675737,2025-08-22 19:43:20,AC24868118
18358,0,Anitha Kulkarni,Chetan Desai,4532600,2025-08-22 19:43:20,AC46656508
18359,0,Shivakumar Rao,Fatima Bhat,3081141,2025-08-22 19:43:20,AC17101047
18360,0,Shivakumar Rao,Fatima Hegde,721607,2025-08-22 19:43:20,AC20504743
18361,0,Ashwini Bhat,Pooja Shetty,3427244,2025-08-22 22:22:06,AC71807884
18362,0,Shivakumar Prasad,Bhavana Nayak,1517138,2025-08-22 22:22:06,AC58199917
18363,0,Ashwini Bhat,Mary Reddy,3185029,2025-08-22 22:22:06,AC61704076
18364,0,Shivakumar Prasad,Deepak Iyengar,1208055,2025-08-22 22:22:06,AC27763367
18365,0,Shivakumar Prasad,Basavaraj Shetty,4414032,2025-08-22 22:22:06,AC31956416
18366,0,Rekha Iyengar,Ashwini Gowda,4035651,2025-08-23 00:01:07,AC36708904
18367,0,Ravi Murthy,Imran Nayak,2505638,2025-08-23 00:01:07,AC53550697
18368,0,Ravi Murthy,Shivakumar Desai,3899083,2025-08-23 00:01:07,AC56367154
18369,0,Rekha Iyengar,Nagaraj Desai,2964206,2025-08-23 00:01:07,AC91806061
18370,0,Rekha Iyengar,Basavaraj Nayak,1456663,2025-08-23 00:01:07,AC94246626
18371,0,Lakshmi Patil,Chetan Iyengar,2581949,2025-08-23 04:53:27,AC21155955
18372,0,Lakshmi Patil,Shivakumar Prasad,3747679,2025-08-23 04:53:27,AC79294014
18373,0,Lakshmi Patil,Prakash Shetty,4726196,2025-08-23 04:53:27,AC14571072
18374,0,Lakshmi Patil,Pooja Shetty,3445418,2025-08-23 04:53:27,AC25375183
18375,0,Lakshmi Patil,Suresh Gowda,2044227,2025-08-23 04:53:27,AC60452814
18376,0,Lakshmi Patil,Anitha Rao,1171111,2025-08-23 04:53:27,AC21337493
18377,0,Fatima Kulkarni,Ashwini Murthy,643792,2025-08-23 11:06:43,AC39726290
18378,0,Shivakumar Gowda,Girish Nayak,4414137,2025-08-23 11:06:43,AC30130043
18379,0,Shivakumar Gowda,Ashwini Bhat,4906358,2025-08-23 11:06:43,AC96324243
18380,0,Fatima Kulkarni,Manjunath Patil,3728351,2025-08-23 11:06:43,AC30553575
18381,0,Shivakumar Gowda,Ashwini Hegde,3874156,2025-08-23 11:06:43,AC11374341
18382,0,Fatima Kulkarni,Lakshmi Iyengar,3346278,2025-08-23 11:06:43,AC70201388
18383,0,Bhavana Shetty,Manjunath Iyengar,2537350,2025-08-23 15:22:54,AC30294948
18384,0,Joseph Hegde,Nagaraj Kumar,1916656,2025-08-23 15:22:54,AC24691445
18385,0,Bhavana Shetty,Fatima Naik,2425536,2025-08-23 15:22:54,AC48063319
18386,0,Joseph Hegde,Shivakumar Iyengar,4048875,2025-08-23 15:22:54,AC85037137
18387,0,Bhavana Shetty,Ravi Patil,757803,2025-08-23 15:22:54,AC23816502
18388,0,Joseph Hegde,Kiran Hegde,4587908,2025-08-23 15:22:54,AC34321448
18389,0,Deepak Murthy,Anitha Desai,4417012,2025-08-23 17:00:23,AC31608120
18390,0,Bhavana Hegde,Imran Desai,4553457,2025-08-23 17:00:23,AC82038378
18391,0,Shivakumar Shetty,Suresh Kulkarni,2343766,2025-08-23 17:00:23,AC64396981
18392,0,Shivakumar Shetty,Vinutha Reddy,2817559,2025-08-23 17:00:23,AC60615362
18393,0,Ashwini Shetty,Ravi Nayak,1834970,2025-08-23 20:15:30,AC40701087
18394,0,Bhavana Naik,Fatima Desai,474915,2025-08-23 20:15:30,AC13321016
18395,0,Ashwini Shetty,Lakshmi Gowda,795789,2025-08-23 20:15:30,AC60841233
18396,0,Manjunath Reddy,Chetan Murthy,2788047,2025-08-23 21:40:49,AC95136893
18397,0,Manjunath Reddy,Girish Rao,3826645,2025-08-23 21:40:49,AC31830838
18398,0,Manjunath Prasad,Prakash Shetty,114741,2025-08-23 21:40:49,AC47575325
18399,0,Manjunath Reddy,Yashwanth Shetty,2105901,2025-08-23 21:40:49,AC95695814
18400,0,Manjunath Prasad,Anitha Kumar,1493675,2025-08-23 21:40:49,AC80623313
18401,0,Prakash Prasad,Yashwanth Shetty,2955047,2025-08-24 00:40:50,AC78362341
18402,0,Joseph Kulkarni,Chetan Kumar,1340425,2025-08-24 00:40:50,AC22202983
18403,0,Vinutha Shetty,Ashwini Rao,557080,2025-08-24 02:01:05,AC64905713
18404,0,Vinutha Shetty,Shivakumar Bhat,1366707,2025-08-24 02:01:05,AC19800598
18405,0,Lakshmi Shetty,Deepak Shetty,1401656,2025-08-24 02:01:05,AC62462265
18406,0,Deepak Kulkarni,Fatima Patil,2696232,2025-08-24 05:03:57,AC66821246
18407,0,Deepak Kulkarni,Prakash Prasad,2785524,2025-08-24 05:03:57,AC25994435
18408,0,Vinutha Shetty,Shivakumar Bhat,1029168,2025-08-24 05:03:57,AC19762363
18409,0,Mary Desai,Joseph Hegde,2064076,2025-08-24 05:15:39,AC30022914
18410,0,Imran Reddy,Rekha Murthy,3487797,2025-08-24 05:15:39,AC27574992
18411,0,Lakshmi Nayak,Anitha Murthy,3026867,2025-08-24 06:42:32,AC81621608
18412,0,Girish Shetty,Basavaraj Nayak,765631,2025-08-24 06:42:32,AC58726937
18413,0,Lakshmi Nayak,Girish Kulkarni,418788,2025-08-24 06:42:32,AC28928625
18414,0,Ashwini Patil,Ashwini Kumar,2842547,2025-08-24 07:43:38,AC52548547
18415,0,Basavaraj Murthy,Anitha Patil,4234228,2025-08-24 07:43:38,AC66738657
18416,0,Girish Bhat,Anitha Reddy,2425469,2025-08-24 10:09:31,AC92144633
18417,0,Girish Bhat,Bhavana Iyengar,2252423,2025-08-24 10:09:31,AC58910768
18418,0,Deepak Nayak,Nagaraj Reddy,714458,2025-08-24 12:03:11,AC99769123
18419,0,Deepak Nayak,Girish Shetty,4319230,2025-08-24 12:03:11,AC51351821
18420,0,Deepak Nayak,Imran Kulkarni,4831972,2025-08-24 12:03:11,AC67572423
18421,0,Suresh Iyengar,Imran Reddy,2185351,2025-08-24 15:43:25,AC55255134
18422,0,Suresh Iyengar,Pooja Iyengar,399949,2025-08-24 15:43:25,AC52425429
18423,0,Suresh Iyengar,Yashwanth Rao,751949,2025-08-24 15:43:25,AC50032421
18424,0,Suresh Iyengar,Imran Gowda,3285982,2025-08-24 15:43:25,AC91502226
18425,0,Suresh Iyengar,Yashwanth Reddy,809599,2025-08-24 15:43:25,AC49977628
18426,0,Suresh Iyengar,Chetan Bhat,210662,2025-08-24 15:43:25,AC94237447
18427,0,Mary Desai,Ashwini Murthy,4861779,2025-08-24 18:18:40,AC64756079
18428,0,Fatima Reddy,Deepak Kumar,1634717,2025-08-24 18:18:40,AC27709954
18429,0,Fatima Reddy,Pooja Hegde,4532028,2025-08-24 18:18:40,AC17401180
18430,0,Mary Desai,Chetan Shetty,1848083,2025-08-24 18:18:40,AC10956584
18431,0,Mary Desai,Nagaraj Nayak,2380248,2025-08-24 18:18:40,AC74750066
18432,0,Fatima Reddy,Nagaraj Gowda,1395988,2025-08-24 18:18:40,AC86747396
18433,0,Imran Bhat,Ashwini Reddy,4650823,2025-08-24 20:05:54,AC83855646
18434,0,Manjunath Patil,Suresh Kumar,4171494,2025-08-24 20:05:54,AC21084356
18435,0,Vinutha Desai,Shivakumar Rao,4303889,2025-08-24 20:05:54,AC28102699
18436,0,Vinutha Desai,Pooja Prasad,1278076,2025-08-24 20:05:54,AC92119164
18437,0,Ashwini Desai,Deepak Desai,2928047,2025-08-24 22:14:33,AC31680516
18438,0,Ashwini Desai,Prakash Kulkarni,69219,2025-08-24 22:14:33,AC77055676
18439,0,Ashwini Desai,Kiran Hegde,1045739,2025-08-24 22:14:33,AC33022499
18440,0,Nagaraj Bhat,Joseph Iyengar,1159770,2025-08-24 22:14:33,AC85659159
18441,0,Suresh Prasad,Vinutha Bhat,4142754,2025-08-25 00:13:52,AC91319687
18442,0,Suresh Prasad,Manjunath Hegde,1891979,2025-08-25 00:13:52,AC90606483
18443,0,Rekha Murthy,Lakshmi Murthy,1725942,2025-08-25 00:37:46,AC82580348
18444,0,Rekha Murthy,Yashwanth Desai,2504251,2025-08-25 00:37:46,AC33626663
18445,0,Fatima Shetty,Girish Iyengar,4005380,2025-08-25 00:37:46,AC72168793
18446,0,Fatima Shetty,Suresh Iyengar,3064582,2025-08-25 00:37:46,AC86265585
18447,0,Suresh Kulkarni,Chetan Prasad,4594537,2025-08-25 04:12:46,AC38577046
18448,0,Anitha Murthy,Prakash Reddy,3784295,2025-08-25 04:12:46,AC81683270
18449,0,Suresh Kulkarni,Anitha Kumar,518820,2025-08-25 04:12:46,AC83348013
18450,0,Suresh Kulkarni,Lakshmi Reddy,1872486,2025-08-25 04:12:46,AC15995171
18451,0,Imran Iyengar,Girish Rao,4485051,2025-08-25 06:29:25,AC37833319
18452,0,Lakshmi Kulkarni,Vinutha Nayak,1715758,2025-08-25 06:29:25,AC44091448
18453,0,Anitha Bhat,Joseph Rao,1660668,2025-08-25 07:05:47,AC28292100
18454,0,Anitha Bhat,Vinutha Gowda,4493363,2025-08-25 07:05:47,AC24925006
18455,0,Ravi Rao,Ravi Prasad,55315,2025-08-25 07:05:47,AC39826351
18456,0,Ravi Rao,Bhavana Naik,1067833,2025-08-25 07:05:47,AC92367576
18457,0,Anitha Bhat,Rekha Iyengar,1144469,2025-08-25 07:05:47,AC10678363
18458,0,Ravi Rao,Fatima Rao,2247347,2025-08-25 07:05:47,AC93125337
18459,0,Girish Bhat,Girish Kulkarni,2768950,2025-08-25 08:14:26,AC91129678
18460,0,Manjunath Bhat,Girish Nayak,188841,2025-08-25 08:14:26,AC20489094
18461,0,Manjunath Bhat,Deepak Patil,2367743,2025-08-25 08:14:26,AC59740410
18462,0,Manjunath Bhat,Kiran Iyengar,4233959,2025-08-25 08:14:26,AC82840712
18463,0,Girish Bhat,Manjunath Iyengar,2195235,2025-08-25 08:14:26,AC25599869
18464,0,Deepak Patil,Anitha Rao,3728434,2025-08-25 11:14:17,AC65328879
18465,0,Deepak Patil,Basavaraj Reddy,3065492,2025-08-25 11:14:17,AC10332381
18466,0,Yashwanth Bhat,Yashwanth Rao,4672278,2025-08-25 12:29:28,AC63910902
18467,0,Vinutha Prasad,Nagaraj Iyengar,2909806,2025-08-25 12:29:28,AC73143321
18468,0,Vinutha Prasad,Rekha Reddy,4895457,2025-08-25 12:29:28,AC31806627
18469,0,Yashwanth Bhat,Shivakumar Nayak,1379741,2025-08-25 12:29:28,AC66826131
18470,0,Yashwanth Bhat,Yashwanth Prasad,914320,2025-08-25 12:29:28,AC51075040
18471,0,Yashwanth Bhat,Suresh Hegde,4820639,2025-08-25 12:29:28,AC16819472
