LinkID,AccusedA,AccusedB,SharedCases,RingID
26610,Anitha Hegde,Lakshmi Nayak,2,1
26612,Lakshmi Kulkarni,Lakshmi Nayak,2,1
26613,Anitha Patil,Manjunath Hegde,2,0
26614,Joseph Gowda,Yashwanth Desai,2,0
26615,Girish Shetty,Suresh Nayak,2,0
26616,Joseph Iyengar,Mary Murthy,2,6
26618,Bhavana Patil,Ravi Patil,2,0
26619,Bhavana Patil,Mary Murthy,2,8
26620,Anitha Rao,Mary Murthy,2,4
26626,Basavaraj Gowda,Prakash Iyengar,2,5
26629,Kiran Kulkarni,Prakash Iyengar,2,5
26630,Bhavana Hegde,Pooja Patil,2,0
26631,Basavaraj Patil,Chetan Kumar,2,2
26634,Ashwini Naik,Shivakumar Bhat,2,5
26640,Ashwini Reddy,Bhavana Nayak,2,2
26642,Kiran Prasad,Manjunath Reddy,2,0
26650,Basavaraj Iyengar,Imran Gowda,2,3
26654,Basavaraj Iyengar,Mary Desai,2,3
26655,Deepak Iyengar,Mary Desai,2,3
26656,Deepak Bhat,Deepak Iyengar,2,3
26659,Bhavana Desai,Shivakumar Kulkarni,2,5
26663,Kiran Shetty,Ravi Kumar,2,0
26665,Imran Prasad,Suresh Rao,2,0
26675,Manjunath Nayak,Manjunath Patil,2,5
26689,Lakshmi Iyengar,Suresh Bhat,2,7
26690,Chetan Hegde,Ravi Shetty,2,0
26693,Chetan Desai,Kiran Naik,2,0
26695,Prakash Gowda,Prakash Hegde,2,0
26696,Basavaraj Bhat,Deepak Naik,2,2
26697,Nagaraj Hegde,Rekha Bhat,2,0
26699,Pooja Kumar,Suresh Nayak,2,8
26704,Girish Bhat,Shivakumar Bhat,2,6
26707,Chetan Shetty,Nagaraj Iyengar,2,0
26709,Chetan Prasad,Nagaraj Kulkarni,2,6
26710,Nagaraj Kulkarni,Vinutha Nayak,2,4
26713,Manjunath Prasad,Ravi Naik,2,7
26716,Ashwini Prasad,Mary Rao,2,0
26717,Basavaraj Desai,Deepak Reddy,2,0
26721,Ashwini Gowda,Imran Nayak,2,0
26726,Imran Nayak,Mary Naik,2,7
26727,Joseph Kulkarni,Kiran Prasad,2,0
26729,Ashwini Patil,Pooja Rao,2,7
26743,Prakash Prasad,Vinutha Gowda,2,0
26752,Fatima Patil,Joseph Kulkarni,2,0
26757,Prakash Hegde,Yashwanth Kulkarni,2,0
26761,Kiran Naik,Ravi Rao,2,0
26769,Bhavana Naik,Shivakumar Rao,2,3
26770,Suresh Kumar,Yashwanth Kulkarni,2,0
26772,Deepak Bhat,Mary Patil,2,0
26773,Nagaraj Hegde,Pooja Patil,2,0
26775,Nagaraj Hegde,Yashwanth Bhat,2,3
26785,Imran Reddy,Kiran Patil,2,0
26786,Deepak Rao,Ravi Naik,2,7
26787,Basavaraj Kulkarni,Lakshmi Iyengar,2,0
26792,Basavaraj Kumar,Manjunath Kumar,2,3
26793,Anitha Prasad,Vinutha Prasad,2,0
26799,Imran Kulkarni,Kiran Prasad,2,0
26801,Ravi Rao,Rekha Hegde,2,0
26805,Pooja Naik,Rekha Murthy,2,7
26806,Rekha Naik,Suresh Nayak,2,0
26812,Chetan Nayak,Fatima Nayak,2,0
26820,Imran Prasad,Joseph Reddy,2,2
26830,Girish Naik,Imran Reddy,2,0
26831,Basavaraj Naik,Yashwanth Desai,2,0
26833,Basavaraj Naik,Joseph Kumar,2,2
26838,Ashwini Murthy,Deepak Rao,2,7
26839,Ashwini Murthy,Bhavana Patil,2,0
26844,Kiran Murthy,Ravi Murthy,2,8
26845,Fatima Prasad,Mary Desai,2,0
26847,Ashwini Shetty,Nagaraj Gowda,2,0
26849,Joseph Reddy,Manjunath Gowda,2,2
26851,Ashwini Shetty,Pooja Nayak,2,0
26855,Fatima Nayak,Kiran Iyengar,2,0
26856,Bhavana Nayak,Fatima Nayak,2,2
26857,Deepak Murthy,Lakshmi Patil,2,0
26859,Lakshmi Patil,Manjunath Desai,2,8
26871,Ravi Gowda,Suresh Gowda,2,3
26873,Shivakumar Kulkarni,Suresh Shetty,2,0
26877,Bhavana Bhat,Kiran Kulkarni,2,5
26879,Deepak Gowda,Lakshmi Kulkarni,2,0
26880,Imran Kumar,Suresh Nayak,2,0
26881,Anitha Reddy,Deepak Naik,2,0
26882,Kiran Patil,Manjunath Rao,2,0
26884,Bhavana Prasad,Rekha Kulkarni,2,3
26887,Lakshmi Bhat,Vinutha Desai,2,0
26888,Nagaraj Shetty,Vinutha Desai,2,0
26890,Anitha Kumar,Joseph Kulkarni,2,0
26893,Bhavana Iyengar,Girish Kulkarni,2,5
26894,Deepak Kulkarni,Girish Kulkarni,2,5
26896,Ravi Rao,Vinutha Bhat,2,0
26897,Anitha Nayak,Basavaraj Nayak,2,0
26906,Deepak Shetty,Kiran Hegde,2,3
26907,Deepak Shetty,Shivakumar Kumar,2,0
26910,Fatima Naik,Mary Reddy,2,5
26912,Anitha Rao,Fatima Kulkarni,2,4
26913,Manjunath Shetty,Prakash Hegde,2,4
26919,Fatima Gowda,Lakshmi Reddy,2,1
26929,Mary Iyengar,Rekha Rao,2,0
26932,Ashwini Rao,Shivakumar Bhat,2,0
26935,Basavaraj Patil,Mary Reddy,2,2
26938,Anitha Gowda,Imran Kumar,2,0
26940,Manjunath Iyengar,Pooja Gowda,2,3
26951,Manjunath Reddy,Nagaraj Shetty,2,0
26954,Prakash Murthy,Vinutha Naik,2,0
26959,Anitha Gowda,Rekha Kumar,2,0
26962,Basavaraj Hegde,Kiran Bhat,2,0
26964,Manjunath Hegde,Rekha Naik,2,0
26965,Mary Kulkarni,Ravi Kumar,2,0
26967,Mary Kulkarni,Yashwanth Kumar,2,0
26968,Chetan Murthy,Girish Murthy,2,0
26969,Manjunath Kumar,Shivakumar Bhat,2,3
26971,Chetan Shetty,Pooja Desai,2,0
26973,Anitha Bhat,Lakshmi Nayak,2,7
26974,Manjunath Desai,Nagaraj Bhat,2,8
26975,Nagaraj Bhat,Suresh Prasad,2,3
26978,Pooja Gowda,Ravi Hegde,2,3
26980,Girish Bhat,Kiran Kulkarni,2,6
26981,Girish Bhat,Shivakumar Naik,2,6
26991,Anitha Naik,Manjunath Shetty,2,4
26994,Imran Desai,Imran Rao,2,8
26996,Prakash Kulkarni,Yashwanth Desai,2,7
26997,Imran Naik,Manjunath Hegde,2,0
26998,Deepak Nayak,Nagaraj Naik,2,0
27000,Bhavana Gowda,Vinutha Desai,2,1
27001,Bhavana Gowda,Chetan Hegde,2,1
27005,Nagaraj Prasad,Shivakumar Kulkarni,2,0
27006,Pooja Hegde,Shivakumar Nayak,2,0
27012,Deepak Kulkarni,Nagaraj Iyengar,2,0
27015,Lakshmi Hegde,Manjunath Naik,2,1
27016,Mary Iyengar,Shivakumar Desai,2,4
27019,Mary Prasad,Suresh Kumar,2,0
27020,Pooja Prasad,Yashwanth Desai,2,0
27024,Deepak Rao,Vinutha Nayak,2,7
27027,Bhavana Iyengar,Rekha Kumar,2,0
27033,Rekha Prasad,Vinutha Shetty,2,0
27035,Chetan Rao,Mary Iyengar,2,0
27040,Anitha Rao,Mary Desai,2,4
27041,Bhavana Iyengar,Mary Desai,2,0
27048,Pooja Kumar,Suresh Naik,2,8
27052,Basavaraj Bhat,Girish Rao,2,2
27062,Basavaraj Hegde,Yashwanth Shetty,2,0
27065,Anitha Reddy,Bhavana Iyengar,2,0
27066,Fatima Kumar,Joseph Gowda,2,0
27067,Suresh Hegde,Suresh Nayak,2,0
27075,Girish Reddy,Pooja Rao,2,7
27076,Deepak Desai,Pooja Rao,2,7
27078,Anitha Desai,Manjunath Murthy,2,0
27084,Nagaraj Bhat,Nagaraj Hegde,2,3
27088,Anitha Kulkarni,Imran Reddy,2,0
27089,Manjunath Patil,Ravi Desai,2,0
27091,Deepak Nayak,Shivakumar Reddy,2,0
27093,Anitha Shetty,Joseph Nayak,2,0
27095,Anitha Patil,Fatima Shetty,2,7
27105,Manjunath Gowda,Manjunath Rao,2,0
27108,Lakshmi Iyengar,Vinutha Nayak,2,0
27109,Mary Prasad,Vinutha Nayak,2,0
27111,Manjunath Gowda,Pooja Gowda,2,3
27114,Anitha Patil,Imran Reddy,2,0
27117,Basavaraj Reddy,Chetan Prasad,2,6
27123,Girish Hegde,Imran Reddy,2,4
27125,Girish Hegde,Pooja Prasad,2,4
27130,Ashwini Bhat,Pooja Rao,2,7
27131,Joseph Kumar,Vinutha Patil,2,2
27132,Chetan Kumar,Rekha Desai,2,0
27135,Ravi Naik,Shivakumar Kumar,2,7
27137,Kiran Murthy,Prakash Iyengar,2,8
27138,Kiran Kulkarni,Lakshmi Nayak,2,5
27142,Fatima Reddy,Prakash Iyengar,2,5
27145,Fatima Murthy,Manjunath Bhat,2,0
27148,Girish Patil,Imran Rao,2,8
27149,Imran Rao,Prakash Patil,2,8
27155,Anitha Nayak,Ashwini Nayak,2,0
27161,Kiran Bhat,Manjunath Naik,2,0
27164,Chetan Naik,Lakshmi Kumar,2,4
27166,Shivakumar Desai,Yashwanth Prasad,2,4
27173,Chetan Naik,Yashwanth Nayak,2,0
27176,Ashwini Gowda,Vinutha Reddy,2,0
27179,Ashwini Rao,Ravi Murthy,2,0
27180,Suresh Bhat,Yashwanth Hegde,2,7
27181,Imran Rao,Shivakumar Murthy,2,8
27182,Deepak Rao,Shivakumar Murthy,2,7
27190,Girish Gowda,Prakash Reddy,2,6
27196,Pooja Naik,Shivakumar Kumar,2,0
27197,Anitha Reddy,Pooja Naik,2,0
27207,Deepak Prasad,Lakshmi Kumar,2,4
27211,Deepak Patil,Nagaraj Patil,2,2
27212,Pooja Patil,Ravi Nayak,2,1
27217,Kiran Prasad,Rekha Bhat,2,0
27218,Manjunath Shetty,Suresh Iyengar,2,4
27221,Nagaraj Patil,Prakash Naik,2,2
27222,Shivakumar Desai,Yashwanth Gowda,2,4
27224,Pooja Patil,Vinutha Desai,2,0
27226,Bhavana Iyengar,Suresh Iyengar,2,0
27230,Girish Hegde,Kiran Patil,2,4
27236,Girish Hegde,Kiran Hegde,2,4
27237,Manjunath Murthy,Mary Kulkarni,2,0
27238,Manjunath Naik,Yashwanth Bhat,2,3
27241,Girish Gowda,Manjunath Gowda,2,6
27243,Mary Shetty,Yashwanth Kumar,2,0
27244,Bhavana Gowda,Chetan Naik,2,1
27246,Deepak Shetty,Vinutha Naik,2,0
27247,Basavaraj Reddy,Lakshmi Prasad,2,0
27249,Chetan Gowda,Joseph Kulkarni,2,0
27252,Chetan Hegde,Joseph Kulkarni,2,0
27254,Ravi Bhat,Vinutha Murthy,2,0
27256,Joseph Bhat,Ravi Kulkarni,2,0
27261,Ashwini Rao,Pooja Patil,2,0
27265,Kiran Murthy,Rekha Nayak,2,8
27267,Anitha Desai,Ravi Kumar,2,0
27269,Fatima Reddy,Rekha Nayak,2,8
27279,Ashwini Prasad,Prakash Desai,2,0
27282,Manjunath Reddy,Nagaraj Hegde,2,0
27288,Mary Murthy,Shivakumar Patil,2,8
27290,Mary Murthy,Vinutha Hegde,2,8
27293,Girish Nayak,Rekha Kumar,2,0
27294,Fatima Iyengar,Girish Nayak,2,1
27297,Girish Gowda,Imran Nayak,2,6
27304,Vinutha Prasad,Vinutha Rao,2,0
27306,Prakash Desai,Ravi Desai,2,0
27308,Girish Desai,Prakash Prasad,2,0
27309,Girish Iyengar,Prakash Prasad,2,0
27312,Joseph Desai,Ravi Naik,2,7
27315,Imran Rao,Joseph Desai,2,8
27317,Bhavana Kumar,Imran Rao,2,8
27323,Girish Rao,Nagaraj Hegde,2,0
27327,Bhavana Rao,Chetan Hegde,2,0
27336,Lakshmi Hegde,Lakshmi Kumar,2,1
27339,Fatima Desai,Pooja Rao,2,7
27343,Bhavana Rao,Joseph Gowda,2,0
27346,Basavaraj Reddy,Vinutha Nayak,2,0
27349,Bhavana Prasad,Nagaraj Naik,2,3
27350,Anitha Desai,Basavaraj Shetty,2,0
27351,Anitha Desai,Lakshmi Prasad,2,0
27360,Bhavana Naik,Joseph Shetty,2,3
27363,Girish Reddy,Shivakumar Reddy,2,0
27364,Fatima Bhat,Shivakumar Reddy,2,0
27365,Bhavana Murthy,Vinutha Reddy,2,0
27367,Deepak Hegde,Manjunath Desai,2,8
27369,Basavaraj Patil,Manjunath Naik,2,2
27372,Anitha Bhat,Deepak Kumar,2,7
27373,Anitha Bhat,Deepak Hegde,2,7
27382,Chetan Bhat,Nagaraj Shetty,2,0
27383,Nagaraj Shetty,Vinutha Reddy,2,0
27388,Yashwanth Gowda,Yashwanth Nayak,2,0
27395,Bhavana Kulkarni,Mary Bhat,2,0
27396,Ashwini Naik,Joseph Hegde,2,5
27397,Ashwini Naik,Pooja Shetty,2,5
27399,Fatima Prasad,Nagaraj Bhat,2,3
27401,Deepak Rao,Imran Prasad,2,7
27410,Pooja Murthy,Vinutha Rao,2,0
27412,Kiran Gowda,Manjunath Rao,2,0
27415,Bhavana Hegde,Deepak Murthy,2,0
27417,Deepak Desai,Vinutha Patil,2,2
27422,Basavaraj Naik,Suresh Gowda,2,0
27424,Chetan Kumar,Kiran Hegde,2,3
27430,Girish Nayak,Imran Kumar,2,0
27432,Imran Kumar,Rekha Shetty,2,3
27433,Imran Kumar,Pooja Hegde,2,0
27441,Bhavana Naik,Manjunath Rao,2,3
27442,Deepak Patil,Joseph Reddy,2,2
27443,Prakash Iyengar,Shivakumar Murthy,2,5
27448,Lakshmi Iyengar,Nagaraj Shetty,2,0
27451,Joseph Prasad,Shivakumar Rao,2,0
27454,Prakash Desai,Ravi Patil,2,0
27459,Suresh Patil,Vinutha Gowda,2,0
27462,Manjunath Prasad,Rekha Prasad,2,0
27466,Prakash Reddy,Yashwanth Shetty,2,0
27467,Prakash Reddy,Shivakumar Patil,2,0
27471,Chetan Murthy,Pooja Nayak,2,0
27478,Anitha Hegde,Girish Reddy,2,0
27481,Suresh Nayak,Yashwanth Reddy,2,5
27482,Chetan Kulkarni,Rekha Rao,2,0
27489,Joseph Iyengar,Yashwanth Gowda,2,6
27491,Girish Reddy,Imran Murthy,2,0
27492,Fatima Iyengar,Prakash Bhat,2,1
27493,Lakshmi Patil,Prakash Bhat,2,0
27495,Anitha Murthy,Pooja Prasad,2,0
27496,Nagaraj Murthy,Suresh Nayak,2,0
27502,Kiran Kulkarni,Suresh Desai,2,5
27504,Suresh Nayak,Vinutha Reddy,2,0
27507,Vinutha Kumar,Vinutha Rao,2,0
27509,Girish Iyengar,Nagaraj Prasad,2,0
27511,Shivakumar Desai,Vinutha Hegde,2,4
27512,Deepak Desai,Vinutha Hegde,2,0
27514,Bhavana Gowda,Nagaraj Kumar,2,1
27517,Girish Shetty,Nagaraj Iyengar,2,0
27520,Girish Gowda,Vinutha Reddy,2,6
27521,Ravi Patil,Suresh Nayak,2,0
27522,Suresh Murthy,Yashwanth Kulkarni,2,0
27533,Basavaraj Patil,Bhavana Naik,2,2
27536,Anitha Rao,Vinutha Rao,2,4
27537,Ashwini Shetty,Fatima Kulkarni,2,3
27544,Manjunath Hegde,Mary Naik,2,7
27549,Joseph Patil,Yashwanth Kulkarni,2,3
27557,Basavaraj Iyengar,Fatima Reddy,2,3
27558,Anitha Rao,Girish Reddy,2,4
27560,Fatima Reddy,Girish Reddy,2,0
27563,Bhavana Iyengar,Lakshmi Iyengar,2,0
27569,Mary Naik,Shivakumar Murthy,2,7
27572,Anitha Prasad,Yashwanth Patil,2,0
27576,Anitha Prasad,Rekha Rao,2,0
27584,Lakshmi Nayak,Rekha Nayak,2,1
27589,Ashwini Prasad,Prakash Gowda,2,0
27594,Deepak Rao,Vinutha Rao,2,7
27600,Lakshmi Nayak,Shivakumar Patil,2,1
27601,Kiran Iyengar,Suresh Nayak,2,0
27622,Chetan Iyengar,Pooja Rao,2,7
27624,Deepak Naik,Ravi Rao,2,0
27626,Chetan Reddy,Vinutha Naik,2,1
27627,Girish Nayak,Vinutha Patil,2,2
27628,Ravi Nayak,Vinutha Rao,2,1
27631,Shivakumar Gowda,Shivakumar Patil,2,3
27632,Rekha Kumar,Shivakumar Patil,2,0
27633,Rekha Kumar,Shivakumar Gowda,2,3
27642,Kiran Nayak,Rekha Kulkarni,2,0
27644,Kiran Kulkarni,Yashwanth Shetty,2,5
27646,Girish Prasad,Suresh Naik,2,0
27650,Yashwanth Reddy,Yashwanth Shetty,2,5
27651,Basavaraj Naik,Lakshmi Patil,2,0
27652,Basavaraj Reddy,Suresh Rao,2,0
27655,Suresh Shetty,Vinutha Shetty,2,0
27663,Basavaraj Desai,Prakash Iyengar,2,5
27665,Joseph Kulkarni,Mary Rao,2,0
27666,Mary Rao,Suresh Rao,2,0
27669,Ashwini Naik,Basavaraj Iyengar,2,5
27670,Basavaraj Iyengar,Mary Hegde,2,3
27680,Deepak Gowda,Girish Rao,2,0
27681,Lakshmi Hegde,Suresh Iyengar,2,1
27684,Girish Gowda,Shivakumar Iyengar,2,6
27686,Nagaraj Shetty,Suresh Kumar,2,0
27690,Ravi Reddy,Suresh Kumar,2,1
27697,Mary Bhat,Ravi Kumar,2,0
27698,Mary Bhat,Shivakumar Bhat,2,0
27703,Fatima Naik,Shivakumar Bhat,2,0
27713,Basavaraj Naik,Rekha Shetty,2,3
27714,Nagaraj Desai,Vinutha Rao,2,0
27719,Deepak Murthy,Ravi Kumar,2,0
27721,Ravi Kumar,Yashwanth Desai,2,0
27722,Deepak Murthy,Shivakumar Gowda,2,3
27723,Deepak Murthy,Yashwanth Desai,2,0
27725,Anitha Bhat,Rekha Desai,2,7
27726,Anitha Bhat,Kiran Desai,2,7
27736,Imran Reddy,Kiran Rao,2,0
27737,Basavaraj Gowda,Chetan Nayak,2,0
27744,Bhavana Desai,Imran Murthy,2,5
27747,Kiran Kumar,Ravi Desai,2,0
27748,Anitha Kumar,Girish Gowda,2,6
27753,Manjunath Kumar,Nagaraj Naik,2,3
27756,Suresh Patil,Suresh Reddy,2,0
27762,Lakshmi Murthy,Mary Reddy,2,5
27763,Mary Reddy,Shivakumar Rao,2,5
27764,Lakshmi Murthy,Shivakumar Prasad,2,0
27768,Mary Nayak,Yashwanth Gowda,2,0
27770,Basavaraj Patil,Girish Gowda,2,2
27772,Mary Hegde,Prakash Rao,2,5
27777,Joseph Prasad,Lakshmi Rao,2,7
27778,Anitha Kumar,Rekha Patil,2,0
27779,Basavaraj Naik,Rekha Patil,2,0
27781,Bhavana Naik,Shivakumar Bhat,2,3
27782,Imran Desai,Mary Gowda,2,8
27789,Basavaraj Kulkarni,Manjunath Naik,2,0
27791,Joseph Kulkarni,Shivakumar Gowda,2,3
27794,Bhavana Kulkarni,Yashwanth Kulkarni,2,0
27798,Bhavana Kulkarni,Mary Kulkarni,2,0
27800,Joseph Iyengar,Suresh Prasad,2,6
27801,Ashwini Iyengar,Manjunath Gowda,2,4
27802,Ashwini Iyengar,Pooja Prasad,2,4
27805,Basavaraj Gowda,Yashwanth Naik,2,0
27807,Basavaraj Gowda,Mary Desai,2,0
27808,Basavaraj Gowda,Bhavana Shetty,2,0
27810,Kiran Iyengar,Nagaraj Kulkarni,2,4
27811,Chetan Shetty,Shivakumar Shetty,2,8
27812,Mary Kulkarni,Shivakumar Shetty,2,8
27813,Manjunath Gowda,Vinutha Shetty,2,0
27816,Mary Naik,Nagaraj Rao,2,7
27817,Manjunath Naik,Mary Naik,2,7
27822,Kiran Patil,Mary Nayak,2,0
27824,Bhavana Murthy,Fatima Iyengar,2,1
27825,Bhavana Murthy,Rekha Shetty,2,3
27828,Manjunath Bhat,Vinutha Desai,2,0
27829,Anitha Prasad,Bhavana Kumar,2,0
27833,Manjunath Nayak,Pooja Kumar,2,5
27834,Girish Murthy,Pooja Kumar,2,8
27835,Chetan Naik,Mary Gowda,2,0
27836,Chetan Kulkarni,Chetan Naik,2,0
27852,Imran Rao,Mary Murthy,2,8
27855,Pooja Murthy,Yashwanth Naik,2,0
27857,Basavaraj Hegde,Deepak Naik,2,0
27859,Girish Prasad,Rekha Nayak,2,8
27871,Basavaraj Kulkarni,Rekha Murthy,2,7
27872,Basavaraj Patil,Joseph Desai,2,2
27873,Ashwini Kumar,Yashwanth Kulkarni,2,0
27877,Ashwini Reddy,Imran Shetty,2,0
27880,Basavaraj Kumar,Bhavana Nayak,2,2
27882,Anitha Bhat,Nagaraj Reddy,2,7
27893,Basavaraj Reddy,Yashwanth Shetty,2,0
27895,Manjunath Gowda,Pooja Shetty,2,6
27896,Chetan Kulkarni,Deepak Desai,2,0
27897,Imran Desai,Ravi Shetty,2,8
27900,Basavaraj Kumar,Fatima Reddy,2,0
27901,Deepak Iyengar,Fatima Shetty,2,3
27916,Mary Hegde,Nagaraj Bhat,2,5
27917,Nagaraj Bhat,Nagaraj Desai,2,3
27918,Mary Hegde,Nagaraj Desai,2,5
27926,Imran Patil,Vinutha Patil,2,2
27927,Anitha Nayak,Vinutha Iyengar,2,0
27931,Bhavana Nayak,Prakash Nayak,2,2
27934,Bhavana Prasad,Manjunath Kulkarni,2,3
27937,Anitha Rao,Fatima Rao,2,4
27938,Anitha Gowda,Fatima Rao,2,0
27946,Kiran Kumar,Vinutha Iyengar,2,0
27947,Kiran Kumar,Suresh Shetty,2,0
27948,Chetan Kulkarni,Mary Patil,2,0
27950,Girish Kulkarni,Girish Reddy,2,5
27953,Fatima Reddy,Rekha Murthy,2,7
27954,Chetan Naik,Manjunath Patil,2,0
27955,Manjunath Patil,Nagaraj Kumar,2,0
27962,Deepak Nayak,Imran Patil,2,0
27966,Basavaraj Reddy,Mary Bhat,2,0
27969,Manjunath Gowda,Mary Naik,2,7
27977,Kiran Hegde,Rekha Rao,2,3
27979,Chetan Iyengar,Suresh Reddy,2,0
27988,Imran Naik,Shivakumar Shetty,2,8
27992,Pooja Hegde,Ravi Nayak,2,1
27993,Fatima Prasad,Girish Murthy,2,0
27995,Fatima Prasad,Kiran Naik,2,0
28000,Imran Hegde,Joseph Prasad,2,0
28004,Fatima Desai,Mary Kumar,2,0
28008,Anitha Kumar,Fatima Iyengar,2,1
28009,Anitha Desai,Fatima Iyengar,2,1
28012,Pooja Nayak,Vinutha Bhat,2,0
28013,Pooja Nayak,Suresh Desai,2,0
28014,Ashwini Shetty,Bhavana Nayak,2,2
28017,Deepak Murthy,Nagaraj Patil,2,2
28022,Chetan Gowda,Kiran Kumar,2,0
28029,Basavaraj Naik,Suresh Murthy,2,0
28032,Imran Patil,Suresh Naik,2,0
28033,Joseph Kumar,Kiran Hegde,2,2
28034,Joseph Kumar,Shivakumar Hegde,2,2
28035,Lakshmi Shetty,Yashwanth Desai,2,0
28036,Basavaraj Gowda,Joseph Naik,2,5
28043,Ashwini Kulkarni,Suresh Shetty,2,0
28044,Ashwini Kulkarni,Imran Nayak,2,0
28048,Anitha Naik,Girish Prasad,2,0
28049,Girish Prasad,Ravi Desai,2,0
28051,Nagaraj Nayak,Suresh Bhat,2,7
28055,Deepak Naik,Suresh Desai,2,0
28058,Manjunath Murthy,Rekha Kumar,2,0
28061,Pooja Rao,Vinutha Rao,2,7
28066,Pooja Shetty,Yashwanth Kulkarni,2,6
28073,Lakshmi Desai,Prakash Reddy,2,0
28074,Prakash Reddy,Vinutha Kulkarni,2,0
28076,Ashwini Prasad,Chetan Shetty,2,0
28078,Deepak Iyengar,Yashwanth Gowda,2,3
28083,Kiran Patil,Nagaraj Rao,2,0
28085,Basavaraj Gowda,Girish Naik,2,0
28088,Rekha Prasad,Yashwanth Nayak,2,0
28090,Ashwini Reddy,Bhavana Reddy,2,0
28092,Deepak Kumar,Mary Desai,2,0
28094,Imran Shetty,Rekha Rao,2,0
28103,Fatima Shetty,Nagaraj Hegde,2,7
28105,Bhavana Iyengar,Pooja Kumar,2,8
28109,Fatima Shetty,Ravi Nayak,2,7
28110,Joseph Rao,Lakshmi Nayak,2,1
28117,Basavaraj Bhat,Yashwanth Iyengar,2,2
28119,Bhavana Naik,Chetan Rao,2,3
28121,Anitha Naik,Fatima Murthy,2,0
28122,Anitha Naik,Suresh Reddy,2,0
28124,Chetan Prasad,Kiran Shetty,2,6
28136,Ravi Naik,Rekha Reddy,2,7
28137,Prakash Patil,Ravi Naik,2,7
28142,Lakshmi Bhat,Pooja Iyengar,2,5
28143,Imran Reddy,Suresh Patil,2,0
28146,Joseph Iyengar,Rekha Kumar,2,6
28149,Yashwanth Patil,Yashwanth Prasad,2,0
28151,Anitha Reddy,Imran Reddy,2,0
28152,Basavaraj Bhat,Joseph Kulkarni,2,2
28154,Deepak Bhat,Shivakumar Naik,2,5
28158,Bhavana Murthy,Shivakumar Kumar,2,0
28160,Ashwini Murthy,Ravi Prasad,2,0
28163,Ravi Naik,Suresh Shetty,2,7
28164,Mary Iyengar,Ravi Naik,2,7
28168,Basavaraj Kumar,Manjunath Iyengar,2,0
28169,Kiran Rao,Manjunath Iyengar,2,0
28173,Ashwini Nayak,Suresh Patil,2,0
28174,Manjunath Hegde,Suresh Iyengar,2,0
28177,Joseph Rao,Kiran Gowda,2,0
28178,Bhavana Shetty,Shivakumar Naik,2,5
28180,Manjunath Shetty,Pooja Shetty,2,4
28189,Prakash Bhat,Shivakumar Murthy,2,0
28190,Mary Desai,Vinutha Nayak,2,0
28201,Imran Desai,Prakash Hegde,2,8
28202,Joseph Iyengar,Pooja Desai,2,6
28205,Joseph Patil,Prakash Gowda,2,3
28207,Imran Nayak,Vinutha Desai,2,0
28209,Imran Nayak,Manjunath Shetty,2,4
28211,Basavaraj Gowda,Mary Bhat,2,0
28212,Anitha Naik,Ashwini Shetty,2,0
28213,Mary Desai,Shivakumar Nayak,2,0
28220,Bhavana Kumar,Ravi Desai,2,0
28225,Bhavana Gowda,Yashwanth Reddy,2,1
28233,Mary Nayak,Shivakumar Shetty,2,8
28237,Ashwini Naik,Suresh Kumar,2,5
28239,Girish Murthy,Prakash Shetty,2,0
28240,Prakash Shetty,Suresh Kumar,2,0
28243,Shivakumar Naik,Vinutha Iyengar,2,5
28244,Joseph Rao,Ravi Kulkarni,2,0
28251,Manjunath Patil,Suresh Kulkarni,2,0
28252,Nagaraj Iyengar,Suresh Kulkarni,2,0
28255,Kiran Kumar,Mary Nayak,2,0
28261,Joseph Iyengar,Vinutha Murthy,2,6
28263,Pooja Prasad,Suresh Hegde,2,0
28265,Deepak Patil,Imran Shetty,2,2
28270,Anitha Prasad,Rekha Bhat,2,0
28272,Deepak Kulkarni,Rekha Murthy,2,7
28273,Chetan Bhat,Pooja Reddy,2,0
28278,Lakshmi Kulkarni,Mary Bhat,2,0
28279,Chetan Murthy,Mary Bhat,2,0
28284,Imran Desai,Vinutha Rao,2,8
28289,Imran Rao,Ravi Prasad,2,8
28290,Mary Gowda,Pooja Kulkarni,2,0
28294,Basavaraj Hegde,Mary Gowda,2,0
28296,Bhavana Bhat,Mary Gowda,2,0
28299,Ashwini Hegde,Mary Desai,2,0
28300,Ashwini Hegde,Yashwanth Prasad,2,0
28303,Deepak Rao,Manjunath Shetty,2,7
28305,Imran Shetty,Mary Hegde,2,5
28322,Girish Nayak,Mary Shetty,2,0
28329,Basavaraj Rao,Imran Hegde,2,0
28334,Imran Reddy,Manjunath Prasad,2,0
28343,Chetan Kumar,Yashwanth Hegde,2,0
28356,Deepak Prasad,Nagaraj Rao,2,0
28357,Girish Iyengar,Suresh Bhat,2,7
28367,Anitha Rao,Yashwanth Hegde,2,4
28374,Manjunath Bhat,Suresh Reddy,2,0
28375,Basavaraj Naik,Manjunath Naik,2,0
28377,Anitha Hegde,Deepak Naik,2,0
28382,Kiran Gowda,Suresh Nayak,2,0
28386,Ashwini Kumar,Chetan Kumar,2,0
28391,Basavaraj Desai,Manjunath Desai,2,8
28393,Joseph Murthy,Vinutha Kulkarni,2,0
28395,Prakash Bhat,Rekha Reddy,2,0
28396,Manjunath Iyengar,Suresh Kumar,2,0
