VictimMasterID,CaseMasterID,VictimName,AgeYear,Gender
26376,32383,Chetan Hegde,72,F
26378,32385,Mary Desai,7,F
26381,32389,Mary Iyengar,35,M
26385,32395,Shivakumar Gowda,38,F
26389,32399,Manjunath Gowda,56,F
26390,32401,Imran Hegde,5,F
26393,32405,Joseph Bhat,36,F
26395,32407,Suresh Murthy,35,F
26397,32411,Ashwini Naik,59,F
26398,32411,Anitha Kumar,24,M
26399,32413,Pooja Hegde,70,F
26400,32413,Suresh Desai,47,M
26405,32417,Deepak Naik,50,F
26408,32419,Basavaraj Desai,74,F
26410,32423,Basavaraj Reddy,30,M
26413,32427,Manjunath Bhat,66,M
26416,32431,Yashwanth Prasad,17,F
26419,32433,Yashwanth Patil,13,F
26422,32435,Fatima Kumar,42,M
26424,32437,Rekha Gowda,42,M
26425,32437,Manjunath Desai,46,M
26426,32439,Shivakumar Prasad,20,M
26430,32443,Ravi Prasad,62,M
26431,32445,Prakash Prasad,27,F
26434,32449,Pooja Kulkarni,65,M
26435,32449,Manjunath Prasad,5,F
26438,32451,Yashwanth Murthy,21,M
26440,32455,Chetan Bhat,50,F
26441,32457,Rekha Kulkarni,57,F
26443,32463,Anitha Rao,10,F
26446,32465,Joseph Naik,65,M
26448,32467,Shivakumar Murthy,58,M
26450,32471,Pooja Naik,45,M
26451,32471,Ashwini Nayak,44,M
26455,32475,Girish Rao,11,M
26456,32477,Prakash Bhat,21,M
26457,32477,Yashwanth Naik,22,M
26461,32481,Fatima Nayak,72,M
26463,32483,Pooja Shetty,54,F
26465,32489,Joseph Reddy,37,F
26466,32489,Shivakumar Rao,8,F
26469,32491,Ashwini Kumar,67,M
26472,32495,Basavaraj Hegde,37,F
26474,32497,Chetan Shetty,52,M
26476,32499,Prakash Shetty,14,M
26477,32499,Basavaraj Hegde,50,F
26479,32501,Ravi Shetty,54,F
26482,32505,Shivakumar Hegde,11,M
26484,32507,Deepak Patil,50,F
26485,32509,Suresh Kumar,60,M
26486,32509,Ashwini Bhat,43,M
26487,32511,Lakshmi Nayak,36,M
26490,32513,Bhavana Shetty,61,M
26491,32515,Bhavana Kumar,57,M
26492,32517,Nagaraj Iyengar,38,M
26494,32519,Suresh Kumar,17,M
26498,32525,Pooja Rao,74,M
26502,32529,Yashwanth Kulkarni,27,F
26505,32533,Imran Patil,19,F
26506,32533,Mary Kumar,47,M
26508,32535,Nagaraj Rao,67,M
26512,32543,Rekha Desai,45,M
26514,32547,Suresh Shetty,67,F
26515,32549,Nagaraj Kumar,31,M
26516,32551,Joseph Reddy,33,F
26519,32553,Basavaraj Desai,25,F
26521,32557,Mary Reddy,56,F
26522,32559,Chetan Kulkarni,68,M
26524,32561,Suresh Desai,46,M
26525,32563,Girish Nayak,29,M
26526,32565,Prakash Kulkarni,62,F
26529,32571,Imran Murthy,55,F
26533,32577,Nagaraj Bhat,13,F
26536,32579,Nagaraj Naik,31,F
26537,32579,Chetan Murthy,18,M
26538,32581,Suresh Kumar,58,M
26541,32583,Anitha Desai,6,M
26543,32587,Anitha Naik,21,F
26545,32589,Yashwanth Prasad,56,F
26547,32593,Girish Prasad,65,M
26550,32595,Yashwanth Kumar,30,M
26551,32595,Deepak Hegde,61,F
26554,32601,Anitha Gowda,70,M
26556,32603,Lakshmi Hegde,62,M
26559,32605,Anitha Rao,53,M
26560,32605,Mary Shetty,19,M
26562,32607,Basavaraj Kulkarni,56,M
26564,32609,Chetan Reddy,54,F
26565,32609,Chetan Desai,61,F
26568,32613,Girish Murthy,59,M
26570,32615,Yashwanth Nayak,71,F
26571,32617,Mary Patil,17,M
26572,32617,Basavaraj Gowda,74,M
26574,32619,Deepak Patil,30,M
26577,32621,Pooja Shetty,40,F
26580,32627,Joseph Rao,26,F
26582,32631,Shivakumar Rao,75,M
26583,32631,Anitha Murthy,12,M
26584,32633,Deepak Gowda,17,F
26586,32635,Rekha Murthy,73,M
26588,32639,Lakshmi Prasad,14,M
26589,32639,Girish Murthy,7,F
26591,32641,Fatima Gowda,16,F
26592,32641,Mary Shetty,12,F
26597,32647,Mary Hegde,60,M
26598,32647,Anitha Iyengar,66,M
26601,32651,Basavaraj Naik,29,F
26602,32651,Yashwanth Murthy,72,M
26603,32653,Fatima Reddy,54,M
26605,32655,Kiran Naik,39,M
26608,32659,Mary Iyengar,33,F
26610,32661,Imran Patil,65,F
26611,32661,Girish Kumar,48,M
26614,32665,Manjunath Patil,39,F
26616,32667,Pooja Desai,14,M
26618,32669,Joseph Naik,19,M
26620,32671,Deepak Iyengar,54,M
26622,32673,Fatima Patil,64,F
26625,32677,Yashwanth Kumar,75,M
26626,32677,Bhavana Prasad,10,F
26628,32679,Basavaraj Murthy,29,F
26629,32683,Imran Bhat,54,F
26631,32685,Manjunath Patil,36,F
26634,32689,Pooja Iyengar,49,M
26636,32691,Fatima Bhat,33,F
26637,32693,Chetan Rao,40,F
26638,32693,Girish Naik,39,M
26639,32695,Vinutha Patil,13,M
26640,32695,Girish Shetty,68,M
26642,32697,Basavaraj Iyengar,70,M
26643,32699,Nagaraj Bhat,44,F
26644,32701,Imran Nayak,30,M
26646,32703,Shivakumar Gowda,64,F
26650,32707,Shivakumar Naik,14,F
26651,32707,Bhavana Rao,11,F
26653,32709,Rekha Nayak,75,M
26655,32711,Mary Gowda,61,M
26656,32711,Pooja Rao,34,M
26657,32713,Nagaraj Patil,19,F
26660,32715,Bhavana Bhat,61,M
26661,32717,Girish Reddy,37,M
26664,32719,Girish Naik,38,F
26665,32719,Ashwini Gowda,12,M
26670,32727,Kiran Hegde,18,M
26671,32727,Chetan Patil,14,F
26672,32729,Chetan Iyengar,42,F
26677,32739,Vinutha Iyengar,42,F
26680,32743,Yashwanth Bhat,72,F
26682,32745,Deepak Reddy,48,M
26684,32747,Chetan Prasad,58,F
26685,32747,Joseph Nayak,8,F
26687,32749,Ravi Rao,45,M
26691,32753,Lakshmi Bhat,46,F
26692,32753,Girish Patil,55,F
26695,32759,Mary Nayak,36,F
26696,32761,Prakash Iyengar,38,M
26700,32771,Suresh Gowda,53,F
26702,32773,Fatima Hegde,38,F
26704,32775,Imran Prasad,66,M
26705,32777,Vinutha Shetty,37,F
26709,32781,Ashwini Iyengar,19,F
26710,32781,Mary Shetty,6,F
26712,32783,Manjunath Naik,60,M
26713,32783,Chetan Naik,50,M
26715,32785,Prakash Naik,48,M
26716,32787,Ravi Kulkarni,21,F
26718,32789,Joseph Shetty,58,F
26721,32793,Shivakumar Nayak,33,M
26722,32795,Yashwanth Iyengar,48,F
26723,32795,Joseph Desai,69,M
26728,32801,Mary Gowda,11,F
26730,32803,Joseph Kumar,67,F
26733,32805,Manjunath Hegde,57,M
26734,32807,Chetan Kumar,55,F
26735,32807,Ravi Shetty,49,F
26736,32809,Bhavana Murthy,23,F
26737,32809,Manjunath Naik,54,F
26741,32813,Imran Iyengar,62,F
26744,32815,Mary Desai,61,F
26745,32815,Nagaraj Prasad,6,M
26747,32817,Kiran Reddy,20,F
26748,32817,Prakash Rao,27,F
26749,32819,Manjunath Gowda,12,M
26751,32821,Anitha Desai,32,M
26753,32825,Vinutha Nayak,34,M
26757,32831,Prakash Rao,58,M
26760,32837,Deepak Naik,21,M
26763,32839,Bhavana Shetty,46,F
26765,32841,Bhavana Kumar,59,F
26766,32841,Imran Patil,71,F
26769,32843,Imran Reddy,69,F
26772,32845,Ashwini Gowda,61,F
26774,32847,Fatima Shetty,12,M
26777,32851,Basavaraj Kulkarni,65,M
26782,32855,Vinutha Patil,20,M
26784,32857,Deepak Rao,64,F
26785,32857,Rekha Kumar,11,F
26788,32859,Bhavana Prasad,16,M
26790,32863,Mary Kulkarni,31,F
26792,32867,Rekha Shetty,25,F
26793,32869,Lakshmi Kumar,31,F
26794,32871,Anitha Nayak,44,M
26796,32873,Shivakumar Reddy,17,M
26801,32877,Yashwanth Shetty,41,M
26802,32877,Kiran Shetty,51,M
26804,32879,Prakash Reddy,19,F
26805,32881,Ravi Naik,50,F
26808,32889,Vinutha Kumar,41,F
26810,32891,Ravi Patil,21,F
26812,32895,Ravi Prasad,70,M
26813,32895,Deepak Iyengar,56,F
26818,32901,Ashwini Gowda,5,F
26820,32903,Vinutha Kumar,44,F
26822,32907,Lakshmi Desai,44,M
26825,32911,Imran Gowda,60,M
26827,32913,Vinutha Kulkarni,54,F
26829,32917,Ashwini Kumar,32,F
26831,32919,Imran Kulkarni,58,M
26832,32919,Girish Iyengar,62,F
26836,32927,Nagaraj Bhat,25,F
26839,32933,Manjunath Murthy,72,M
26840,32933,Imran Rao,74,M
26842,32935,Prakash Kulkarni,27,F
26843,32935,Deepak Shetty,53,M
26847,32939,Lakshmi Rao,63,F
26848,32943,Deepak Naik,12,F
26850,32945,Shivakumar Hegde,46,M
26853,32947,Manjunath Iyengar,65,M
26854,32947,Mary Shetty,37,F
26858,32951,Kiran Kulkarni,13,F
26860,32953,Girish Naik,66,F
26863,32955,Chetan Reddy,59,M
26864,32957,Imran Naik,60,F
26866,32959,Kiran Rao,30,M
26867,32963,Basavaraj Shetty,70,F
26868,32963,Joseph Gowda,6,F
26870,32965,Joseph Nayak,43,M
26874,32971,Anitha Bhat,14,M
26877,32975,Ashwini Prasad,23,M
26879,32977,Vinutha Hegde,35,M
26881,32981,Joseph Murthy,44,F
26885,32987,Deepak Kulkarni,45,F
26887,32991,Lakshmi Reddy,6,M
26889,32995,Vinutha Naik,9,M
26891,32997,Rekha Reddy,46,F
26892,32997,Yashwanth Murthy,6,F
26895,32999,Ashwini Murthy,7,M
26896,32999,Suresh Kumar,33,F
26900,33005,Pooja Murthy,20,F
26901,33007,Suresh Shetty,44,F
26902,33007,Girish Rao,6,M
26904,33009,Basavaraj Patil,54,M
26906,33011,Rekha Murthy,35,F
26909,33015,Girish Naik,21,M
26910,33015,Ashwini Iyengar,35,M
26912,33017,Shivakumar Naik,25,M
26913,33017,Anitha Naik,33,F
26917,33021,Rekha Bhat,31,F
26919,33025,Chetan Prasad,54,F
26921,33027,Suresh Patil,48,F
26923,33029,Girish Nayak,26,F
26924,33029,Anitha Hegde,72,M
26927,33037,Deepak Prasad,7,M
26928,33039,Shivakumar Prasad,63,F
26932,33043,Suresh Nayak,62,M
26934,33047,Fatima Nayak,21,M
26938,33051,Vinutha Shetty,65,M
26942,33055,Suresh Prasad,65,M
26943,33055,Fatima Patil,47,M
26945,33059,Deepak Shetty,51,F
26946,33063,Anitha Patil,50,M
26947,33063,Ashwini Patil,35,M
26950,33069,Nagaraj Hegde,66,F
26951,33069,Bhavana Hegde,64,F
26952,33071,Bhavana Rao,67,F
26954,33073,Rekha Rao,73,M
26957,33075,Mary Bhat,5,F
26958,33075,Ravi Gowda,71,F
26961,33077,Pooja Rao,37,F
26963,33079,Bhavana Naik,53,M
26964,33081,Chetan Rao,62,F
26967,33083,Ravi Kulkarni,53,F
26970,33085,Suresh Nayak,16,F
26971,33085,Ashwini Rao,45,F
26973,33087,Deepak Rao,29,M
26975,33089,Imran Prasad,35,M
26976,33089,Anitha Nayak,5,M
26978,33091,Ashwini Hegde,43,F
26979,33093,Manjunath Shetty,20,F
26980,33095,Anitha Kulkarni,64,F
26982,33099,Yashwanth Reddy,46,M
26983,33101,Lakshmi Desai,56,F
26986,33103,Chetan Naik,38,F
26988,33105,Imran Gowda,73,F
26989,33107,Shivakumar Naik,5,M
26992,33109,Ravi Gowda,23,M
26993,33109,Chetan Naik,52,M
26995,33113,Chetan Hegde,72,M
26997,33115,Vinutha Gowda,73,M
26998,33117,Shivakumar Reddy,52,M
26999,33119,Chetan Desai,46,M
27000,33119,Shivakumar Naik,7,F
27002,33121,Suresh Patil,66,M
27003,33121,Vinutha Iyengar,66,F
27005,33123,Yashwanth Prasad,30,M
27006,33125,Fatima Iyengar,33,F
27007,33127,Mary Reddy,42,M
27008,33127,Chetan Patil,10,F
27011,33129,Shivakumar Murthy,41,M
27013,33131,Deepak Naik,68,F
27014,33131,Nagaraj Kumar,28,M
27015,33133,Imran Rao,19,M
27016,33133,Kiran Hegde,12,F
27017,33135,Pooja Iyengar,28,M
27019,33139,Chetan Desai,29,F
27020,33141,Prakash Murthy,42,M
27021,33143,Prakash Nayak,17,F
27023,33147,Anitha Bhat,73,M
27025,33151,Lakshmi Kulkarni,38,F
27028,33153,Yashwanth Prasad,59,M
27029,33153,Joseph Shetty,72,M
27033,33161,Yashwanth Desai,47,F
27036,33165,Vinutha Nayak,75,F
27038,33167,Suresh Gowda,27,M
27041,33171,Imran Gowda,60,M
27044,33173,Manjunath Iyengar,15,F
27046,33175,Basavaraj Desai,75,M
27047,33177,Basavaraj Desai,65,F
27051,33181,Girish Hegde,64,M
27054,33185,Lakshmi Kulkarni,41,F
27056,33187,Girish Bhat,20,F
27057,33187,Vinutha Shetty,5,F
27059,33193,Rekha Murthy,23,M
27060,33193,Joseph Prasad,28,F
27064,33199,Ravi Naik,49,M
27066,33203,Lakshmi Gowda,20,F
27067,33205,Nagaraj Nayak,42,M
27068,33205,Ashwini Hegde,72,F
27069,33207,Deepak Reddy,52,F
27071,33209,Joseph Shetty,71,F
27074,33213,Fatima Patil,47,F
27077,33217,Joseph Shetty,32,M
27079,33219,Basavaraj Kulkarni,53,M
27080,33219,Fatima Kulkarni,72,F
27081,33221,Bhavana Bhat,11,M
27082,33221,Yashwanth Iyengar,16,M
27085,33223,Ashwini Shetty,62,M
27087,33225,Ashwini Hegde,68,M
27088,33225,Kiran Kumar,62,M
27091,33227,Nagaraj Patil,71,F
27093,33229,Pooja Gowda,38,M
27097,33233,Fatima Hegde,64,M
27099,33235,Kiran Kulkarni,75,M
27100,33235,Vinutha Murthy,40,M
27103,33239,Ashwini Shetty,26,F
27104,33239,Deepak Kulkarni,5,F
27106,33245,Joseph Kumar,55,F
27108,33247,Pooja Desai,15,M
27111,33253,Yashwanth Naik,12,F
27112,33255,Imran Naik,25,M
27114,33257,Basavaraj Iyengar,54,M
27116,33259,Nagaraj Nayak,34,F
27119,33261,Ashwini Murthy,40,M
27121,33265,Anitha Shetty,71,F
27122,33265,Chetan Nayak,52,M
27128,33275,Fatima Nayak,58,F
27129,33277,Girish Desai,62,M
27132,33283,Chetan Rao,13,F
27135,33289,Prakash Naik,70,F
27136,33289,Lakshmi Desai,55,F
27137,33291,Shivakumar Prasad,43,M
27139,33295,Nagaraj Patil,11,F
27141,33297,Joseph Gowda,11,F
27143,33299,Chetan Nayak,54,M
27145,33301,Mary Bhat,73,M
27146,33301,Pooja Bhat,53,M
27150,33305,Chetan Patil,58,M
27152,33307,Suresh Naik,40,F
27153,33309,Yashwanth Naik,45,F
27155,33311,Joseph Shetty,58,F
27157,33313,Manjunath Rao,14,M
27159,33315,Lakshmi Murthy,7,M
27160,33315,Girish Shetty,55,F
27161,33317,Mary Iyengar,57,M
27164,33319,Deepak Shetty,53,M
27166,33321,Kiran Hegde,38,F
27168,33323,Joseph Hegde,24,F
27171,33327,Ravi Kulkarni,69,M
27176,33335,Deepak Hegde,74,M
27178,33337,Shivakumar Nayak,72,M
27181,33339,Prakash Bhat,25,M
27184,33341,Yashwanth Naik,20,M
27188,33345,Girish Reddy,31,M
27192,33353,Rekha Naik,64,M
27194,33355,Shivakumar Nayak,10,M
27196,33357,Vinutha Kulkarni,54,M
27197,33359,Joseph Naik,16,M
27198,33359,Joseph Reddy,57,M
27200,33361,Joseph Desai,56,F
27203,33363,Manjunath Kumar,56,M
27204,33365,Prakash Shetty,34,F
27209,33371,Pooja Gowda,55,M
27210,33371,Basavaraj Prasad,34,M
27212,33373,Deepak Prasad,37,M
27213,33373,Chetan Patil,9,F
27215,33377,Shivakumar Hegde,62,F
27218,33381,Suresh Murthy,42,M
27219,33381,Rekha Bhat,51,F
27223,33389,Basavaraj Naik,8,F
27225,33391,Yashwanth Nayak,40,F
27226,33391,Kiran Shetty,15,F
27228,33393,Bhavana Murthy,36,F
27230,33395,Lakshmi Reddy,19,F
27231,33395,Yashwanth Prasad,49,F
27234,33397,Anitha Iyengar,10,M
27236,33405,Suresh Desai,13,F
27237,33405,Yashwanth Desai,48,F
27239,33415,Ashwini Gowda,36,M
27241,33419,Shivakumar Shetty,16,M
27245,33423,Suresh Naik,40,F
27248,33425,Basavaraj Desai,34,M
27251,33427,Nagaraj Kulkarni,36,F
27252,33427,Deepak Reddy,24,M
27255,33431,Pooja Nayak,72,M
27258,33433,Kiran Kulkarni,8,F
27260,33435,Imran Bhat,17,F
27261,33437,Yashwanth Reddy,54,M
27264,33447,Vinutha Gowda,37,F
27267,33451,Girish Naik,51,M
27269,33453,Ashwini Bhat,45,M
27270,33453,Ravi Naik,11,M
27272,33461,Vinutha Prasad,55,F
27273,33461,Manjunath Naik,67,M
27275,33463,Suresh Kulkarni,27,M
27276,33465,Chetan Desai,8,M
27277,33465,Bhavana Kumar,10,M
27281,33471,Prakash Murthy,74,M
27284,33475,Shivakumar Bhat,49,F
27286,33477,Pooja Reddy,55,M
27287,33477,Basavaraj Kumar,69,M
27294,33487,Chetan Bhat,41,F
27295,33489,Vinutha Shetty,41,M
27296,33489,Suresh Hegde,40,M
27298,33493,Rekha Patil,8,M
27299,33493,Prakash Desai,63,F
27301,33495,Manjunath Iyengar,40,M
27303,33497,Kiran Nayak,68,F
27308,33503,Ashwini Shetty,9,F
27310,33505,Shivakumar Patil,21,M
27312,33509,Deepak Rao,39,M
27313,33509,Fatima Shetty,61,F
27315,33511,Girish Desai,25,F
27316,33513,Ashwini Prasad,15,M
27319,33515,Prakash Reddy,68,M
27321,33517,Ashwini Rao,62,F
27322,33517,Girish Nayak,25,M
27325,33523,Mary Nayak,33,M
27326,33523,Pooja Nayak,18,M
27328,33525,Chetan Shetty,50,F
27329,33527,Joseph Gowda,19,F
27330,33527,Anitha Shetty,28,M
27332,33529,Deepak Murthy,22,F
27334,33531,Rekha Iyengar,9,F
27335,33533,Vinutha Hegde,63,M
27336,33533,Ashwini Kumar,57,M
27338,33537,Bhavana Naik,66,F
27340,33539,Yashwanth Bhat,6,F
27344,33545,Yashwanth Kumar,31,M
27345,33547,Kiran Kumar,12,F
27347,33549,Lakshmi Patil,54,F
27348,33551,Ravi Rao,60,F
27349,33553,Shivakumar Murthy,15,M
27350,33555,Rekha Shetty,17,F
27351,33555,Joseph Reddy,9,F
27353,33557,Ashwini Murthy,74,M
27355,33561,Mary Nayak,37,M
27356,33563,Kiran Iyengar,26,M
27358,33567,Ashwini Shetty,27,M
27361,33571,Ashwini Murthy,20,F
27363,33573,Kiran Murthy,24,F
27367,33577,Basavaraj Bhat,6,M
27368,33581,Yashwanth Bhat,38,F
27371,33585,Basavaraj Kumar,20,F
27373,33587,Rekha Naik,22,M
27375,33595,Ravi Hegde,28,F
27380,33603,Ashwini Gowda,72,F
27383,33607,Prakash Rao,13,F
27386,33609,Vinutha Naik,57,M
27388,33611,Yashwanth Patil,60,F
27389,33613,Pooja Bhat,39,F
27391,33615,Suresh Prasad,10,M
27393,33617,Mary Gowda,16,F
27394,33619,Mary Prasad,63,F
27396,33621,Pooja Iyengar,54,M
27398,33625,Nagaraj Prasad,63,F
27399,33627,Kiran Prasad,35,M
27401,33629,Basavaraj Murthy,37,F
27402,33629,Manjunath Murthy,70,F
27404,33631,Joseph Iyengar,56,M
27405,33633,Deepak Kulkarni,41,M
27406,33633,Shivakumar Reddy,71,M
27407,33635,Manjunath Murthy,34,F
27408,33637,Ashwini Reddy,56,M
27410,33639,Girish Naik,35,M
27411,33639,Fatima Shetty,48,M
27420,33649,Ravi Gowda,46,M
27422,33651,Suresh Kumar,50,M
27425,33653,Vinutha Gowda,63,M
27426,33653,Ashwini Murthy,48,F
27431,33659,Suresh Desai,6,F
27432,33661,Fatima Reddy,58,M
27434,33663,Deepak Patil,31,M
27435,33665,Yashwanth Desai,67,F
27439,33669,Suresh Prasad,44,M
27442,33673,Vinutha Kulkarni,47,F
27443,33675,Suresh Kumar,13,M
27444,33677,Joseph Prasad,52,M
27445,33679,Bhavana Desai,68,F
27446,33679,Prakash Nayak,34,M
27449,33681,Ravi Kulkarni,43,F
27451,33683,Fatima Rao,63,M
27453,33685,Fatima Bhat,29,M
27455,33687,Bhavana Iyengar,72,M
27457,33689,Ashwini Patil,35,M
27460,33693,Anitha Gowda,40,M
27461,33695,Yashwanth Prasad,35,M
27462,33699,Pooja Gowda,31,M
27464,33703,Suresh Nayak,40,F
27467,33705,Rekha Nayak,63,M
27470,33709,Vinutha Bhat,18,F
27473,33711,Anitha Kulkarni,44,F
27479,33719,Anitha Hegde,50,F
27480,33719,Ashwini Nayak,73,M
27483,33721,Nagaraj Kumar,26,F
27484,33723,Manjunath Rao,12,F
27486,33727,Pooja Naik,10,F
27488,33731,Ravi Shetty,19,M
27491,33733,Ravi Kumar,61,F
27492,33735,Chetan Kumar,15,M
27493,33735,Fatima Reddy,24,F
27495,33737,Ravi Kumar,72,M
27496,33739,Kiran Shetty,69,M
27497,33741,Ravi Murthy,66,M
27498,33741,Rekha Reddy,57,M
27500,33743,Imran Nayak,63,F
27502,33745,Bhavana Naik,57,F
27503,33745,Deepak Hegde,27,F
27504,33747,Vinutha Kumar,13,F
27505,33747,Vinutha Shetty,35,F
27507,33749,Manjunath Naik,28,F
27508,33749,Kiran Hegde,45,F
27509,33751,Ashwini Gowda,30,F
27510,33751,Rekha Desai,60,M
27515,33763,Nagaraj Kumar,12,M
27516,33763,Ravi Gowda,69,F
27517,33765,Rekha Prasad,42,F
27518,33769,Fatima Murthy,74,M
27521,33775,Mary Reddy,51,F
27525,33783,Girish Kumar,33,F
27527,33785,Lakshmi Gowda,11,F
27530,33787,Joseph Patil,17,M
27531,33787,Pooja Gowda,71,F
27533,33789,Ravi Kumar,50,M
27534,33795,Shivakumar Hegde,22,F
27535,33795,Fatima Kumar,15,F
27538,33801,Rekha Patil,14,F
27540,33805,Chetan Bhat,42,M
27542,33807,Lakshmi Kulkarni,63,F
27543,33811,Manjunath Reddy,73,F
27544,33811,Shivakumar Gowda,18,M
27548,33817,Mary Desai,55,F
27551,33819,Mary Reddy,21,M
27552,33819,Pooja Shetty,14,M
27553,33821,Yashwanth Iyengar,6,M
27554,33821,Suresh Shetty,42,F
27556,33825,Lakshmi Gowda,24,F
27557,33829,Suresh Kumar,66,F
27559,33831,Mary Prasad,5,M
27561,33833,Joseph Patil,62,F
27562,33833,Fatima Gowda,52,M
27563,33835,Lakshmi Patil,51,M
27566,33839,Shivakumar Kulkarni,35,F
27567,33843,Yashwanth Desai,37,M
27571,33849,Deepak Bhat,71,M
27572,33849,Bhavana Desai,9,F
27575,33853,Joseph Bhat,70,M
27577,33857,Yashwanth Patil,30,F
27578,33857,Girish Desai,48,M
27581,33863,Vinutha Murthy,17,F
27583,33865,Chetan Gowda,47,M
27584,33869,Kiran Prasad,12,M
27586,33871,Ashwini Murthy,66,M
27587,33873,Anitha Shetty,27,F
27589,33875,Rekha Shetty,61,F
27591,33877,Vinutha Murthy,49,F
27593,33879,Joseph Patil,49,F
27596,33883,Nagaraj Naik,23,F
27597,33885,Basavaraj Hegde,71,M
27599,33887,Fatima Naik,54,F
27601,33889,Ashwini Nayak,63,F
27604,33891,Girish Prasad,14,M
27607,33893,Imran Rao,37,M
27609,33895,Joseph Murthy,17,M
27612,33897,Chetan Gowda,56,F
27614,33899,Joseph Patil,63,F
27615,33899,Suresh Murthy,73,F
27616,33901,Bhavana Desai,30,M
27617,33901,Imran Naik,11,M
27619,33903,Lakshmi Gowda,49,F
27621,33907,Mary Murthy,43,F
27623,33909,Basavaraj Prasad,18,M
27626,33913,Ravi Nayak,25,F
27628,33915,Pooja Kulkarni,9,F
27631,33917,Ashwini Shetty,6,F
27633,33919,Lakshmi Naik,29,F
27635,33921,Vinutha Patil,21,M
27636,33925,Suresh Kulkarni,62,F
27638,33927,Basavaraj Patil,35,F
27640,33931,Fatima Prasad,29,F
27641,33931,Deepak Hegde,54,M
27644,33933,Yashwanth Naik,46,M
27645,33935,Bhavana Nayak,36,F
27648,33937,Deepak Murthy,27,F
27650,33939,Kiran Reddy,37,F
27651,33939,Shivakumar Iyengar,35,M
27652,33941,Imran Nayak,24,M
27654,33943,Deepak Kulkarni,26,M
27656,33945,Yashwanth Kulkarni,64,M
27658,33947,Ravi Reddy,6,F
27661,33951,Yashwanth Kulkarni,33,F
27664,33953,Shivakumar Kumar,14,M
27665,33953,Basavaraj Rao,70,M
27670,33961,Girish Patil,66,M
27672,33965,Basavaraj Reddy,28,F
27674,33967,Fatima Bhat,10,F
27676,33969,Chetan Kumar,48,F
27682,33985,Vinutha Bhat,34,F
27683,33985,Fatima Hegde,5,F
27685,33987,Basavaraj Shetty,45,M
27686,33989,Kiran Rao,67,M
27688,33993,Basavaraj Hegde,42,F
27690,33995,Bhavana Hegde,73,F
27691,33997,Chetan Bhat,40,F
27692,33997,Manjunath Hegde,70,M
27693,33999,Bhavana Desai,46,F
27695,34001,Deepak Desai,66,M
27697,34003,Yashwanth Shetty,27,M
27700,34005,Vinutha Kumar,64,F
27702,34007,Suresh Bhat,43,F
27705,34011,Manjunath Kumar,66,M
27708,34015,Kiran Reddy,60,M
27710,34019,Rekha Naik,23,M
27712,34021,Fatima Kumar,75,M
27713,34023,Shivakumar Patil,36,M
27714,34025,Ravi Reddy,57,M
27716,34027,Imran Rao,20,F
27718,34029,Bhavana Shetty,21,M
27719,34031,Joseph Desai,46,F
27721,34033,Ravi Patil,35,F
27722,34033,Bhavana Kulkarni,69,F
27724,34035,Manjunath Bhat,35,F
27726,34037,Manjunath Kulkarni,39,F
27727,34037,Fatima Hegde,9,M
27730,34041,Mary Naik,73,M
27732,34043,Anitha Bhat,64,F
27733,34045,Imran Naik,51,F
27734,34045,Basavaraj Prasad,47,F
27738,34049,Nagaraj Gowda,36,F
27742,34055,Joseph Kumar,66,M
27745,34061,Girish Patil,45,F
27746,34061,Nagaraj Iyengar,51,F
27747,34063,Rekha Shetty,7,F
27749,34067,Suresh Naik,7,F
27750,34069,Manjunath Kumar,27,F
27751,34071,Imran Hegde,12,F
27752,34071,Anitha Bhat,41,M
27755,34073,Chetan Nayak,38,F
27758,34075,Yashwanth Desai,62,M
27760,34077,Nagaraj Bhat,16,F
27762,34079,Kiran Hegde,21,F
27763,34079,Shivakumar Reddy,64,F
27765,34085,Pooja Hegde,64,F
27766,34087,Ravi Naik,11,M
27768,34091,Ashwini Shetty,73,F
27770,34093,Chetan Desai,21,M
27773,34095,Lakshmi Gowda,62,F
27777,34101,Pooja Bhat,9,M
27783,34109,Rekha Naik,60,M
27787,34119,Yashwanth Hegde,9,F
27789,34121,Fatima Nayak,26,F
27790,34123,Kiran Shetty,61,M
27793,34125,Girish Desai,49,M
27795,34131,Prakash Kumar,47,M
27798,34133,Joseph Naik,17,F
27800,34135,Fatima Murthy,57,M
27803,34139,Chetan Reddy,8,M
27804,34139,Shivakumar Murthy,21,M
27805,34145,Girish Shetty,16,M
27807,34149,Lakshmi Hegde,52,M
27808,34149,Manjunath Rao,66,F
27810,34155,Manjunath Iyengar,19,F
27811,34157,Ashwini Hegde,21,F
27813,34159,Fatima Hegde,55,M
27814,34159,Prakash Bhat,61,F
27815,34161,Pooja Prasad,15,M
27816,34161,Lakshmi Gowda,11,M
27819,34165,Chetan Kumar,43,F
27822,34169,Lakshmi Hegde,33,M
27825,34171,Lakshmi Iyengar,14,M
27827,34173,Basavaraj Desai,19,F
27828,34175,Anitha Murthy,21,M
27834,34185,Chetan Iyengar,66,F
27836,34187,Joseph Kumar,41,M
27839,34189,Manjunath Bhat,21,M
27844,34199,Nagaraj Desai,7,F
27846,34201,Fatima Murthy,72,M
27849,34205,Yashwanth Shetty,57,F
27850,34205,Lakshmi Shetty,53,M
27852,34207,Girish Reddy,12,F
27855,34211,Vinutha Prasad,72,F
