AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,Gender,PersonID,RingID,DistrictName,CrimeSubHead
64092,29647,100120004202500479,Chetan Iyengar,22,M,A1,0,Davanagere,Murder
64097,29649,100030006202501271,Imran Nayak,36,M,A1,0,Mysuru,Robbery
64098,29649,100030006202501271,Shivakumar Nayak,29,M,A2,0,Mysuru,Robbery
64102,29651,300130003202500437,Fatima Kumar,53,M,A1,0,Udupi,Rioting
64103,29651,300130003202500437,Kiran Iyengar,27,M,A2,0,Udupi,Rioting
64104,29651,300130003202500437,Basavaraj Bhat,49,M,A3,0,Udupi,Rioting
64105,29651,300130003202500437,Bhavana Shetty,18,M,A4,0,Udupi,Rioting
64106,29651,300130003202500437,Rekha Kulkarni,47,M,A5,0,Udupi,Rioting
64109,29653,100030004202501272,Anitha Iyengar,56,M,A1,0,Mysuru,Assault on Woman
64113,29655,100090004202500587,Pooja Naik,19,M,A1,0,Vijayapura,Domestic Violence
64114,29655,100090004202500587,Prakash Prasad,26,M,A2,0,Vijayapura,Domestic Violence
64117,29657,100010004202503598,Ravi Kulkarni,46,F,A1,0,Bengaluru City,Robbery
64118,29657,100010004202503598,Mary Prasad,48,M,A2,0,Bengaluru City,Robbery
64122,29659,100060002202501068,Fatima Bhat,45,M,A1,0,Belagavi,Chit Fund Fraud
64126,29661,100030006202501274,Fatima Gowda,53,M,A1,0,Mysuru,Rioting
64127,29661,100030006202501274,Ashwini Iyengar,41,M,A2,4,Mysuru,Rioting
64129,29663,100130001202500438,Joseph Patil,42,M,A1,0,Udupi,Robbery
64132,29665,100020003202500635,Girish Murthy,39,M,A1,0,Bengaluru Rural,Criminal Breach of Trust
64136,29667,100130003202500439,Rekha Shetty,48,M,A1,3,Udupi,Grievous Hurt
64139,29669,100030002202501277,Shivakumar Gowda,18,M,A1,0,Mysuru,Motor Vehicle Theft
64140,29669,100030002202501277,Imran Hegde,42,M,A2,0,Mysuru,Motor Vehicle Theft
64144,29671,100070004202500725,Shivakumar Bhat,18,M,A1,0,Kalaburagi,Unlawful Assembly
64145,29671,100070004202500725,Fatima Patil,40,M,A2,0,Kalaburagi,Unlawful Assembly
64148,29673,100080001202500661,Rekha Desai,51,M,A1,0,Ballari,Assault on Woman
64149,29673,100080001202500661,Pooja Bhat,35,M,A2,0,Ballari,Assault on Woman
64150,29673,100080001202500661,Bhavana Patil,22,M,A3,0,Ballari,Assault on Woman
64153,29675,100020003202500637,Rekha Desai,27,M,A1,0,Bengaluru Rural,Theft
64154,29675,100020003202500637,Basavaraj Patil,19,M,A2,0,Bengaluru Rural,Theft
64155,29675,100020003202500637,Shivakumar Hegde,33,M,A3,1,Bengaluru Rural,Theft
64159,29677,100080002202500662,Girish Desai,54,M,A1,0,Ballari,Kidnapping
64160,29677,100080002202500662,Imran Reddy,23,F,A2,0,Ballari,Kidnapping
64163,29679,100120002202500480,Ashwini Gowda,40,M,A1,0,Davanagere,Burglary
64164,29679,100120002202500480,Shivakumar Shetty,49,M,A2,0,Davanagere,Burglary
64166,29681,100080002202500663,Anitha Naik,50,M,A1,0,Ballari,Domestic Violence
64167,29681,100080002202500663,Mary Rao,40,M,A2,0,Ballari,Domestic Violence
64168,29681,100080002202500663,Kiran Shetty,33,M,A3,0,Ballari,Domestic Violence
64172,29683,100010003202503603,Manjunath Reddy,21,F,A1,0,Bengaluru City,Dowry Harassment
64173,29683,100010003202503603,Shivakumar Shetty,49,M,A2,0,Bengaluru City,Dowry Harassment
64174,29683,100010003202503603,Fatima Reddy,27,F,A3,0,Bengaluru City,Dowry Harassment
64178,29685,100010003202503605,Lakshmi Kumar,50,M,A1,0,Bengaluru City,Rioting
64179,29685,100010003202503605,Pooja Iyengar,57,M,A2,0,Bengaluru City,Rioting
64180,29685,100010003202503605,Pooja Naik,40,M,A3,0,Bengaluru City,Rioting
64181,29685,100010003202503605,Kiran Iyengar,27,M,A4,0,Bengaluru City,Rioting
64182,29685,100010003202503605,Imran Desai,41,M,A5,0,Bengaluru City,Rioting
64185,29687,100010003202503606,Chetan Iyengar,54,M,A1,0,Bengaluru City,Money Laundering
64186,29687,100010003202503606,Manjunath Patil,38,M,A2,0,Bengaluru City,Money Laundering
64189,29689,100110002202500706,Prakash Naik,46,M,A1,0,Tumakuru,Assault on Woman
64190,29689,100110002202500706,Mary Rao,51,M,A2,0,Tumakuru,Assault on Woman
64191,29689,100110002202500706,Manjunath Kumar,18,M,A3,0,Tumakuru,Assault on Woman
64195,29691,100030003202501280,Anitha Desai,51,M,A1,0,Mysuru,Kidnapping
64197,29693,100030002202501281,Girish Shetty,50,M,A1,0,Mysuru,Assault on Woman
64198,29693,100030002202501281,Joseph Prasad,52,F,A2,0,Mysuru,Assault on Woman
64201,29695,100100006202500647,Ravi Shetty,20,M,A1,0,Shivamogga,Dacoity
64202,29695,100100006202500647,Mary Nayak,50,F,A2,0,Shivamogga,Dacoity
64204,29697,100110002202500707,Joseph Murthy,33,M,A1,0,Tumakuru,Theft
64205,29697,100110002202500707,Lakshmi Naik,41,M,A2,0,Tumakuru,Theft
64207,29699,100150005202500502,Joseph Gowda,30,M,A1,0,Raichur,Dowry Harassment
64208,29699,100150005202500502,Manjunath Rao,57,M,A2,0,Raichur,Dowry Harassment
64212,29701,100030005202501283,Shivakumar Kumar,37,M,A1,0,Mysuru,Motor Vehicle Theft
64214,29703,100030005202501284,Bhavana Hegde,31,F,A1,0,Mysuru,Dacoity
64217,29705,100140006202500596,Vinutha Rao,54,M,A1,0,Hassan,Domestic Violence
64218,29705,100140006202500596,Rekha Prasad,22,M,A2,0,Hassan,Domestic Violence
64220,29707,100010002202503611,Lakshmi Naik,48,M,A1,0,Bengaluru City,Dacoity
64221,29707,100010002202503611,Pooja Murthy,40,M,A2,0,Bengaluru City,Dacoity
64224,29709,100050006202500970,Mary Desai,18,M,A1,0,Hubballi-Dharwad,Unlawful Assembly
64225,29709,100050006202500970,Prakash Nayak,19,M,A2,0,Hubballi-Dharwad,Unlawful Assembly
64228,29711,100140004202500597,Girish Bhat,46,M,A1,6,Hassan,Burglary
64229,29711,100140004202500597,Chetan Prasad,48,M,A2,6,Hassan,Burglary
64230,29711,100140004202500597,Girish Gowda,56,M,A3,6,Hassan,Burglary
64232,29713,100140001202500598,Suresh Hegde,42,M,A1,0,Hassan,Murder
64233,29713,100140001202500598,Chetan Rao,43,M,A2,0,Hassan,Murder
64234,29713,100140001202500598,Prakash Naik,33,F,A3,0,Hassan,Murder
64238,29715,100030005202501285,Rekha Naik,35,M,A1,0,Mysuru,Cheating
64239,29715,100030005202501285,Vinutha Hegde,44,M,A2,0,Mysuru,Cheating
64242,29717,100150003202500503,Vinutha Kulkarni,50,M,A1,0,Raichur,Burglary
64243,29717,100150003202500503,Imran Rao,35,F,A2,0,Raichur,Burglary
64247,29719,100030002202501286,Shivakumar Kulkarni,42,M,A1,0,Mysuru,Rioting
64248,29719,100030002202501286,Imran Rao,50,M,A2,0,Mysuru,Rioting
64249,29719,100030002202501286,Girish Kulkarni,53,M,A3,0,Mysuru,Rioting
64250,29719,100030002202501286,Suresh Bhat,34,M,A4,0,Mysuru,Rioting
64252,29721,300040002202500585,Mary Naik,49,F,A1,0,Mangaluru (DK),Motor Vehicle Theft
64253,29721,300040002202500585,Rekha Desai,45,M,A2,0,Mangaluru (DK),Motor Vehicle Theft
64257,29723,100010004202503615,Bhavana Murthy,21,M,A1,0,Bengaluru City,Trafficking NDPS
64260,29725,100010004202503616,Joseph Desai,42,M,A1,0,Bengaluru City,Domestic Violence
64262,29727,100060002202501072,Vinutha Gowda,41,M,A1,0,Belagavi,Murder
64263,29727,100060002202501072,Anitha Reddy,47,M,A2,0,Belagavi,Murder
64264,29727,100060002202501072,Basavaraj Hegde,25,M,A3,0,Belagavi,Murder
64266,29729,100020001202500639,Lakshmi Patil,30,M,A1,0,Bengaluru Rural,Kidnapping
64269,29731,100030003202501289,Mary Gowda,18,M,A1,0,Mysuru,Grievous Hurt
64273,29733,100090003202500589,Bhavana Reddy,48,M,A1,0,Vijayapura,Murder
64274,29733,100090003202500589,Kiran Iyengar,47,M,A2,0,Vijayapura,Murder
64275,29733,100090003202500589,Rekha Kulkarni,29,M,A3,0,Vijayapura,Murder
64279,29735,100010003202503619,Pooja Shetty,51,M,A1,0,Bengaluru City,Criminal Breach of Trust
64280,29735,100010003202503619,Nagaraj Hegde,27,F,A2,0,Bengaluru City,Criminal Breach of Trust
64282,29737,100070004202500729,Manjunath Kumar,27,M,A1,0,Kalaburagi,Dacoity
64283,29737,100070004202500729,Rekha Gowda,30,M,A2,0,Kalaburagi,Dacoity
64284,29737,100070004202500729,Girish Hegde,38,M,A3,0,Kalaburagi,Dacoity
64287,29739,300090004202500590,Rekha Iyengar,37,M,A1,4,Vijayapura,Murder
64289,29741,100040001202500586,Rekha Nayak,55,M,A1,0,Mangaluru (DK),Unlawful Assembly
64290,29741,100040001202500586,Chetan Desai,44,M,A2,0,Mangaluru (DK),Unlawful Assembly
64291,29741,100040001202500586,Prakash Reddy,31,M,A3,0,Mangaluru (DK),Unlawful Assembly
64292,29741,100040001202500586,Imran Murthy,22,M,A4,0,Mangaluru (DK),Unlawful Assembly
64293,29741,100040001202500586,Ashwini Patil,40,M,A5,0,Mangaluru (DK),Unlawful Assembly
64297,29743,100080003202500665,Ravi Hegde,40,M,A1,0,Ballari,Identity Theft
64298,29743,100080003202500665,Chetan Kulkarni,35,M,A2,0,Ballari,Identity Theft
64300,29745,100030003202501290,Joseph Prasad,26,M,A1,0,Mysuru,Murder
64305,29747,100130002202500441,Fatima Murthy,35,M,A1,0,Udupi,Dowry Harassment
64308,29749,400010001202503622,Suresh Iyengar,21,M,A1,0,Bengaluru City,Attempt to Murder
64309,29749,400010001202503622,Ravi Naik,57,M,A2,0,Bengaluru City,Attempt to Murder
64310,29749,400010001202503622,Lakshmi Patil,30,M,A3,0,Bengaluru City,Attempt to Murder
64314,29751,100040004202500588,Deepak Kumar,27,M,A1,0,Mangaluru (DK),Grievous Hurt
64315,29751,100040004202500588,Kiran Rao,28,M,A2,0,Mangaluru (DK),Grievous Hurt
64316,29751,100040004202500588,Fatima Prasad,25,M,A3,0,Mangaluru (DK),Grievous Hurt
64319,29753,100030003202501291,Suresh Nayak,54,M,A1,0,Mysuru,Possession NDPS
64320,29753,100030003202501291,Basavaraj Iyengar,43,M,A2,0,Mysuru,Possession NDPS
64325,29755,100010003202503623,Lakshmi Nayak,27,F,A1,0,Bengaluru City,Trafficking NDPS
64326,29755,100010003202503623,Joseph Hegde,28,M,A2,0,Bengaluru City,Trafficking NDPS
64328,29757,100050002202500972,Deepak Kumar,50,M,A1,0,Hubballi-Dharwad,Murder
64329,29757,100050002202500972,Pooja Rao,43,M,A2,0,Hubballi-Dharwad,Murder
64330,29757,100050002202500972,Vinutha Kumar,37,M,A3,0,Hubballi-Dharwad,Murder
64333,29759,100150004202500506,Anitha Kumar,53,M,A1,0,Raichur,Motor Vehicle Theft
64334,29759,100150004202500506,Vinutha Nayak,55,M,A2,0,Raichur,Motor Vehicle Theft
64335,29759,100150004202500506,Chetan Prasad,29,M,A3,0,Raichur,Motor Vehicle Theft
64338,29761,100030005202501292,Kiran Iyengar,20,M,A1,0,Mysuru,Grievous Hurt
64339,29761,100030005202501292,Prakash Iyengar,20,M,A2,0,Mysuru,Grievous Hurt
64340,29761,100030005202501292,Joseph Desai,47,F,A3,0,Mysuru,Grievous Hurt
64342,29763,100050003202500973,Nagaraj Bhat,46,M,A1,0,Hubballi-Dharwad,Kidnapping
64343,29763,100050003202500973,Shivakumar Kumar,46,M,A2,0,Hubballi-Dharwad,Kidnapping
64346,29765,800090002202500593,Anitha Iyengar,43,M,A1,0,Vijayapura,Money Laundering
64347,29765,800090002202500593,Suresh Reddy,54,M,A2,0,Vijayapura,Money Laundering
64348,29765,800090002202500593,Deepak Bhat,45,M,A3,0,Vijayapura,Money Laundering
64351,29767,100020005202500640,Yashwanth Shetty,18,F,A1,0,Bengaluru Rural,Robbery
64353,29769,100110003202500708,Shivakumar Murthy,32,F,A1,0,Tumakuru,Theft
64354,29769,100110003202500708,Chetan Gowda,22,M,A2,0,Tumakuru,Theft
64357,29771,300150005202500507,Bhavana Patil,33,M,A1,0,Raichur,Attempt to Murder
64360,29773,100080001202500666,Girish Bhat,49,M,A1,0,Ballari,Murder
64361,29773,100080001202500666,Mary Prasad,45,M,A2,0,Ballari,Murder
64362,29773,100080001202500666,Mary Desai,28,M,A3,0,Ballari,Murder
64364,29775,100050005202500974,Ravi Iyengar,46,M,A1,0,Hubballi-Dharwad,Dowry Harassment
64367,29777,100030001202501293,Vinutha Kulkarni,51,M,A1,0,Mysuru,Attempt to Murder
64370,29779,100060003202501074,Shivakumar Reddy,35,M,A1,0,Belagavi,Grievous Hurt
64372,29781,100030004202501294,Anitha Patil,38,M,A1,0,Mysuru,Theft
64373,29781,100030004202501294,Nagaraj Rao,35,F,A2,0,Mysuru,Theft
64375,29783,400010004202503631,Manjunath Nayak,23,F,A1,0,Bengaluru City,Cheating
64376,29783,400010004202503631,Chetan Patil,55,M,A2,0,Bengaluru City,Cheating
64377,29783,400010004202503631,Vinutha Prasad,25,M,A3,0,Bengaluru City,Cheating
64383,29785,300010004202503632,Deepak Iyengar,40,M,A1,0,Bengaluru City,Robbery
64384,29785,300010004202503632,Ravi Naik,49,M,A2,0,Bengaluru City,Robbery
64388,29787,100010004202503633,Yashwanth Hegde,27,M,A1,0,Bengaluru City,Attempt to Murder
64389,29787,100010004202503633,Vinutha Patil,30,M,A2,0,Bengaluru City,Attempt to Murder
64390,29787,100010004202503633,Imran Rao,32,M,A3,0,Bengaluru City,Attempt to Murder
64394,29789,100010001202503634,Yashwanth Patil,24,M,A1,0,Bengaluru City,Ransomware
64398,29791,300010001202503635,Basavaraj Bhat,26,M,A1,0,Bengaluru City,Motor Vehicle Theft
64399,29791,300010001202503635,Manjunath Hegde,24,M,A2,0,Bengaluru City,Motor Vehicle Theft
64403,29793,100150005202500508,Vinutha Patil,44,M,A1,0,Raichur,Ransomware
64404,29793,100150005202500508,Fatima Hegde,39,M,A2,0,Raichur,Ransomware
64405,29793,100150005202500508,Pooja Naik,42,M,A3,0,Raichur,Ransomware
64407,29795,100150003202500510,Basavaraj Bhat,18,M,A1,0,Raichur,Unlawful Assembly
64408,29795,100150003202500510,Prakash Murthy,41,M,A2,0,Raichur,Unlawful Assembly
64409,29795,100150003202500510,Shivakumar Kumar,34,F,A3,0,Raichur,Unlawful Assembly
64413,29797,100010001202503637,Chetan Patil,52,M,A1,0,Bengaluru City,Kidnapping
64414,29797,100010001202503637,Ravi Naik,27,M,A2,0,Bengaluru City,Kidnapping
64415,29797,100010001202503637,Kiran Prasad,41,M,A3,0,Bengaluru City,Kidnapping
64419,29799,100060003202501076,Pooja Nayak,24,M,A1,0,Belagavi,Domestic Violence
64423,29801,100050003202500975,Fatima Reddy,31,M,A1,0,Hubballi-Dharwad,Burglary
64429,29803,100010004202503639,Basavaraj Bhat,41,M,A1,0,Bengaluru City,Possession NDPS
64430,29803,100010004202503639,Ravi Bhat,50,M,A2,0,Bengaluru City,Possession NDPS
64431,29803,100010004202503639,Fatima Kulkarni,19,M,A3,0,Bengaluru City,Possession NDPS
64435,29805,100060003202501077,Joseph Prasad,47,M,A1,0,Belagavi,Robbery
64436,29805,100060003202501077,Bhavana Desai,54,M,A2,0,Belagavi,Robbery
64439,29807,400140006202500600,Chetan Prasad,48,M,A1,6,Hassan,Burglary
64441,29809,400010003202503640,Kiran Hegde,45,M,A1,0,Bengaluru City,Domestic Violence
64443,29811,100030003202501297,Chetan Gowda,30,M,A1,0,Mysuru,Cheating
64444,29811,100030003202501297,Prakash Naik,53,M,A2,0,Mysuru,Cheating
64446,29813,100080002202500669,Imran Kumar,21,F,A1,0,Ballari,Domestic Violence
64448,29815,100060003202501078,Kiran Gowda,46,M,A1,0,Belagavi,Kidnapping
64449,29815,100060003202501078,Nagaraj Murthy,25,M,A2,0,Belagavi,Kidnapping
64452,29817,100010003202503642,Ashwini Gowda,44,M,A1,0,Bengaluru City,Money Laundering
64453,29817,100010003202503642,Joseph Kulkarni,50,M,A2,0,Bengaluru City,Money Laundering
64457,29819,100040001202500589,Basavaraj Bhat,41,M,A1,0,Mangaluru (DK),Unlawful Assembly
64458,29819,100040001202500589,Ravi Kumar,42,M,A2,0,Mangaluru (DK),Unlawful Assembly
64459,29819,100040001202500589,Joseph Nayak,27,F,A3,0,Mangaluru (DK),Unlawful Assembly
64463,29821,100100002202500649,Prakash Naik,45,M,A1,0,Shivamogga,Robbery
64464,29821,100100002202500649,Mary Rao,51,M,A2,0,Shivamogga,Robbery
64466,29823,800120003202500485,Deepak Murthy,51,M,A1,0,Davanagere,Dowry Harassment
64467,29823,800120003202500485,Ravi Naik,25,M,A2,0,Davanagere,Dowry Harassment
64468,29823,800120003202500485,Bhavana Nayak,28,M,A3,0,Davanagere,Dowry Harassment
64472,29825,100030005202501299,Chetan Reddy,30,M,A1,0,Mysuru,Rioting
64473,29825,100030005202501299,Nagaraj Naik,26,M,A2,0,Mysuru,Rioting
64474,29825,100030005202501299,Rekha Rao,42,M,A3,0,Mysuru,Rioting
64475,29825,100030005202501299,Bhavana Nayak,29,M,A4,0,Mysuru,Rioting
64478,29827,100140006202500601,Girish Bhat,46,M,A1,6,Hassan,Criminal Breach of Trust
64479,29827,100140006202500601,Chetan Prasad,48,M,A2,6,Hassan,Criminal Breach of Trust
64483,29829,400030004202501300,Bhavana Murthy,42,M,A1,0,Mysuru,Grievous Hurt
64484,29829,400030004202501300,Mary Murthy,45,M,A2,0,Mysuru,Grievous Hurt
64488,29831,100030004202501301,Ravi Naik,57,M,A1,0,Mysuru,Grievous Hurt
64490,29833,100020001202500644,Prakash Hegde,38,M,A1,0,Bengaluru Rural,Criminal Breach of Trust
64491,29833,100020001202500644,Deepak Rao,49,M,A2,0,Bengaluru Rural,Criminal Breach of Trust
64492,29833,100020001202500644,Yashwanth Kulkarni,30,M,A3,0,Bengaluru Rural,Criminal Breach of Trust
64496,29835,100020003202500645,Basavaraj Nayak,46,M,A1,0,Bengaluru Rural,Theft
64500,29837,100010004202503647,Anitha Murthy,48,M,A1,0,Bengaluru City,Grievous Hurt
64501,29837,100010004202503647,Basavaraj Iyengar,19,M,A2,0,Bengaluru City,Grievous Hurt
64502,29837,100010004202503647,Kiran Kumar,18,M,A3,0,Bengaluru City,Grievous Hurt
64505,29839,100070002202500737,Ashwini Patil,24,M,A1,0,Kalaburagi,Rioting
64506,29839,100070002202500737,Lakshmi Bhat,36,M,A2,0,Kalaburagi,Rioting
64508,29841,100010001202503648,Shivakumar Reddy,46,M,A1,0,Bengaluru City,Trafficking NDPS
64510,29843,800010004202503650,Lakshmi Hegde,37,M,A1,2,Bengaluru City,Rioting
64511,29843,800010004202503650,Prakash Bhat,22,M,A2,0,Bengaluru City,Rioting
64512,29843,800010004202503650,Rekha Kumar,33,M,A3,0,Bengaluru City,Rioting
64513,29843,800010004202503650,Rekha Reddy,49,M,A4,0,Bengaluru City,Rioting
64514,29843,800010004202503650,Bhavana Reddy,45,F,A5,0,Bengaluru City,Rioting
64518,29845,100040001202500590,Basavaraj Gowda,20,F,A1,0,Mangaluru (DK),Criminal Breach of Trust
64519,29845,100040001202500590,Ashwini Prasad,20,M,A2,0,Mangaluru (DK),Criminal Breach of Trust
64522,29847,100080004202500671,Yashwanth Kulkarni,18,M,A1,0,Ballari,Rioting
64523,29847,100080004202500671,Vinutha Kulkarni,40,M,A2,0,Ballari,Rioting
64524,29847,100080004202500671,Rekha Gowda,47,M,A3,0,Ballari,Rioting
64526,29849,400010003202503651,Girish Desai,42,M,A1,0,Bengaluru City,Attempt to Murder
64527,29849,400010003202503651,Ashwini Desai,38,M,A2,0,Bengaluru City,Attempt to Murder
64529,29851,100140001202500604,Yashwanth Murthy,36,F,A1,6,Hassan,Robbery
64532,29853,100120004202500486,Imran Rao,28,M,A1,0,Davanagere,Kidnapping
64533,29853,100120004202500486,Girish Murthy,37,M,A2,0,Davanagere,Kidnapping
64536,29855,100010002202503652,Yashwanth Gowda,30,M,A1,0,Bengaluru City,Dacoity
64537,29855,100010002202503652,Bhavana Prasad,49,M,A2,0,Bengaluru City,Dacoity
64538,29855,100010002202503652,Fatima Shetty,48,M,A3,0,Bengaluru City,Dacoity
64541,29857,100080003202500672,Ravi Reddy,44,F,A1,0,Ballari,UPI Fraud
64542,29857,100080003202500672,Deepak Patil,35,M,A2,0,Ballari,UPI Fraud
64546,29859,100070004202500738,Girish Kulkarni,45,M,A1,5,Kalaburagi,Murder
64549,29861,100030001202501303,Prakash Nayak,38,M,A1,0,Mysuru,Possession NDPS
64550,29861,100030001202501303,Fatima Kulkarni,40,M,A2,0,Mysuru,Possession NDPS
64552,29863,100010003202503655,Kiran Bhat,24,M,A1,0,Bengaluru City,Money Laundering
64553,29863,100010003202503655,Ravi Hegde,50,M,A2,0,Bengaluru City,Money Laundering
64556,29865,100040003202500591,Lakshmi Kumar,37,M,A1,0,Mangaluru (DK),Robbery
64557,29865,100040003202500591,Yashwanth Gowda,48,M,A2,0,Mangaluru (DK),Robbery
64563,29867,100010003202503657,Chetan Murthy,23,M,A1,0,Bengaluru City,Trafficking NDPS
64566,29869,100050002202500979,Vinutha Iyengar,54,M,A1,0,Hubballi-Dharwad,Grievous Hurt
64569,29871,100140002202500606,Pooja Shetty,18,M,A1,6,Hassan,Burglary
64570,29871,100140002202500606,Joseph Iyengar,49,M,A2,6,Hassan,Burglary
64571,29871,100140002202500606,Chetan Prasad,48,M,A3,6,Hassan,Burglary
64573,29873,100080005202500673,Chetan Reddy,49,M,A1,0,Ballari,Burglary
64575,29875,100010004202503658,Deepak Gowda,29,M,A1,0,Bengaluru City,Unlawful Assembly
64576,29875,100010004202503658,Shivakumar Kumar,29,M,A2,0,Bengaluru City,Unlawful Assembly
64578,29877,100060001202501080,Bhavana Gowda,36,M,A1,0,Belagavi,Robbery
64579,29877,100060001202501080,Rekha Desai,52,M,A2,0,Belagavi,Robbery
64580,29877,100060001202501080,Yashwanth Prasad,54,M,A3,0,Belagavi,Robbery
64583,29879,100050004202500981,Vinutha Desai,51,F,A1,0,Hubballi-Dharwad,Assault on Woman
64587,29881,100010002202503659,Vinutha Rao,57,M,A1,0,Bengaluru City,Robbery
64590,29883,100010002202503660,Prakash Bhat,18,M,A1,0,Bengaluru City,Robbery
64591,29883,100010002202503660,Anitha Shetty,51,M,A2,0,Bengaluru City,Robbery
64593,29885,100040004202500592,Kiran Naik,28,M,A1,0,Mangaluru (DK),Murder
64594,29885,100040004202500592,Ravi Shetty,22,M,A2,0,Mangaluru (DK),Murder
64596,29887,100060003202501082,Pooja Patil,29,M,A1,0,Belagavi,Attempt to Murder
64597,29887,100060003202501082,Anitha Murthy,54,M,A2,0,Belagavi,Attempt to Murder
64600,29889,300010003202503662,Vinutha Murthy,52,M,A1,0,Bengaluru City,Murder
64601,29889,300010003202503662,Nagaraj Kulkarni,22,M,A2,4,Bengaluru City,Murder
64602,29889,300010003202503662,Suresh Nayak,34,M,A3,0,Bengaluru City,Murder
64606,29891,100040002202500593,Bhavana Nayak,53,M,A1,2,Mangaluru (DK),Money Laundering
64607,29891,100040002202500593,Nagaraj Prasad,35,M,A2,0,Mangaluru (DK),Money Laundering
64608,29891,100040002202500593,Ravi Prasad,35,M,A3,0,Mangaluru (DK),Money Laundering
64611,29893,100070001202500739,Ravi Hegde,20,M,A1,0,Kalaburagi,Possession NDPS
64612,29893,100070001202500739,Anitha Kulkarni,33,M,A2,0,Kalaburagi,Possession NDPS
64614,29895,100010002202503664,Deepak Desai,24,M,A1,0,Bengaluru City,Grievous Hurt
64618,29897,400100001202500653,Manjunath Desai,36,M,A1,0,Shivamogga,Attempt to Murder
64622,29899,100050002202500982,Pooja Patil,34,M,A1,0,Hubballi-Dharwad,Burglary
64623,29899,100050002202500982,Joseph Naik,33,M,A2,0,Hubballi-Dharwad,Burglary
64624,29899,100050002202500982,Deepak Reddy,46,M,A3,0,Hubballi-Dharwad,Burglary
64627,29901,100040001202500594,Shivakumar Iyengar,32,M,A1,0,Mangaluru (DK),Rioting
64628,29901,100040001202500594,Deepak Desai,48,M,A2,0,Mangaluru (DK),Rioting
64632,29903,100050001202500983,Anitha Hegde,36,M,A1,0,Hubballi-Dharwad,Rioting
64633,29903,100050001202500983,Joseph Patil,54,M,A2,0,Hubballi-Dharwad,Rioting
64634,29903,100050001202500983,Basavaraj Bhat,40,M,A3,0,Hubballi-Dharwad,Rioting
64635,29903,100050001202500983,Imran Reddy,25,M,A4,0,Hubballi-Dharwad,Rioting
64639,29905,100010004202503666,Suresh Kumar,48,M,A1,0,Bengaluru City,Trafficking NDPS
64640,29905,100010004202503666,Lakshmi Reddy,49,M,A2,0,Bengaluru City,Trafficking NDPS
64643,29907,100070001202500741,Fatima Kulkarni,42,M,A1,0,Kalaburagi,Rioting
64644,29907,100070001202500741,Prakash Kulkarni,32,M,A2,0,Kalaburagi,Rioting
64645,29907,100070001202500741,Mary Kulkarni,33,M,A3,0,Kalaburagi,Rioting
64646,29907,100070001202500741,Lakshmi Murthy,26,M,A4,0,Kalaburagi,Rioting
64650,29909,400010001202503667,Anitha Shetty,30,M,A1,0,Bengaluru City,Dacoity
64653,29911,100060004202501085,Ravi Nayak,20,M,A1,0,Belagavi,Possession NDPS
64654,29911,100060004202501085,Manjunath Patil,37,M,A2,0,Belagavi,Possession NDPS
64655,29911,100060004202501085,Joseph Reddy,49,M,A3,0,Belagavi,Possession NDPS
64658,29913,100010001202503668,Basavaraj Iyengar,27,M,A1,0,Bengaluru City,Unlawful Assembly
64659,29913,100010001202503668,Rekha Nayak,51,M,A2,0,Bengaluru City,Unlawful Assembly
64660,29913,100010001202503668,Rekha Rao,29,M,A3,0,Bengaluru City,Unlawful Assembly
64664,29915,800050005202500985,Girish Iyengar,42,M,A1,0,Hubballi-Dharwad,Rioting
64665,29915,800050005202500985,Basavaraj Murthy,37,M,A2,0,Hubballi-Dharwad,Rioting
64667,29917,100010003202503670,Chetan Shetty,55,M,A1,0,Bengaluru City,Burglary
64669,29919,100100005202500654,Bhavana Hegde,55,M,A1,0,Shivamogga,Theft
64675,29921,100010001202503672,Ashwini Iyengar,30,M,A1,0,Bengaluru City,Possession NDPS
64676,29921,100010001202503672,Yashwanth Gowda,21,M,A2,0,Bengaluru City,Possession NDPS
64679,29923,100030005202501306,Manjunath Bhat,20,M,A1,0,Mysuru,Attempt to Murder
64680,29923,100030005202501306,Pooja Murthy,24,F,A2,0,Mysuru,Attempt to Murder
64683,29925,100010001202503674,Manjunath Prasad,22,M,A1,0,Bengaluru City,Murder
64684,29925,100010001202503674,Suresh Desai,26,M,A2,0,Bengaluru City,Murder
64685,29925,100010001202503674,Kiran Iyengar,45,M,A3,0,Bengaluru City,Murder
64687,29927,100020005202500648,Ravi Naik,27,M,A1,0,Bengaluru Rural,Grievous Hurt
64688,29927,100020005202500648,Mary Nayak,43,M,A2,0,Bengaluru Rural,Grievous Hurt
64689,29927,100020005202500648,Shivakumar Reddy,25,M,A3,0,Bengaluru Rural,Grievous Hurt
64692,29929,800020002202500649,Rekha Gowda,26,M,A1,0,Bengaluru Rural,Kidnapping
64693,29929,800020002202500649,Prakash Patil,44,M,A2,0,Bengaluru Rural,Kidnapping
64697,29931,100110002202500713,Pooja Bhat,32,M,A1,5,Tumakuru,Cheating
64698,29931,100110002202500713,Ravi Naik,37,M,A2,0,Tumakuru,Cheating
64699,29931,100110002202500713,Nagaraj Reddy,53,M,A3,0,Tumakuru,Cheating
64702,29933,100140001202500607,Joseph Iyengar,49,M,A1,6,Hassan,Dacoity
