ArrestID,CaseMasterID,AccusedMasterID,AccusedName,ArrestType,ArrestDate,DistrictName,IOName
21554,35887,0,Ravi Iyengar,Arrest,2026-04-03,Kalaburagi,Prakash Gowda
21556,35889,0,Pooja Gowda,Arrest,2026-04-03,Bengaluru City,Chetan Nayak
21558,35891,0,Shivakumar Gowda,Arrest,2026-04-03,Vijayapura,Deepak Kumar
21560,35893,0,Bhavana Kulkarni,Arrest,2026-04-03,Bengaluru City,Shivakumar Bhat
21562,35897,0,Anitha Iyengar,Arrest,2026-04-04,Vijayapura,Bhavana Iyengar
21564,35899,0,Prakash Bhat,Arrest,2026-04-04,Udupi,Joseph Rao
21566,35903,0,Pooja Desai,Surrender,2026-04-04,Mangaluru (DK),Bhavana Murthy
21570,35909,0,Pooja Kulkarni,Arrest,2026-04-04,Hassan,Imran Shetty
21572,35913,0,Ashwini Naik,Arrest,2026-04-04,Mysuru,Girish Hegde
21574,35915,0,Pooja Kumar,Arrest,2026-04-04,Ballari,Kiran Gowda
21576,35917,0,Rekha Rao,Arrest,2026-04-04,Davanagere,Joseph Gowda
21579,35923,0,Shivakumar Bhat,Surrender,2026-04-04,Mysuru,Kiran Naik
21581,35925,0,Suresh Nayak,Arrest,2026-04-04,Belagavi,Basavaraj Nayak
21584,35929,0,Pooja Shetty,Surrender,2026-04-05,Mangaluru (DK),Kiran Reddy
21590,35939,0,Ravi Kulkarni,Arrest,2026-04-05,Bengaluru City,Ravi Murthy
21592,35941,0,Imran Naik,Surrender,2026-04-05,Hubballi-Dharwad,Kiran Kulkarni
21593,35943,0,Rekha Rao,Arrest,2026-04-05,Bengaluru City,Deepak Kumar
21596,35949,0,Suresh Shetty,Arrest,2026-04-05,Kalaburagi,Nagaraj Nayak
21597,35951,0,Manjunath Bhat,Arrest,2026-04-05,Bengaluru City,Mary Desai
21602,35959,0,Basavaraj Shetty,Arrest,2026-04-05,Vijayapura,Manjunath Iyengar
21604,35963,0,Prakash Rao,Arrest,2026-04-05,Bengaluru City,Chetan Nayak
21605,35965,0,Shivakumar Desai,Arrest,2026-04-05,Belagavi,Prakash Desai
21606,35967,0,Prakash Hegde,Arrest,2026-04-05,Bengaluru City,Rekha Shetty
21610,35977,0,Vinutha Hegde,Arrest,2026-04-05,Mangaluru (DK),Basavaraj Iyengar
21612,35979,0,Imran Hegde,Arrest,2026-04-06,Bengaluru City,Shivakumar Iyengar
21615,35983,0,Prakash Kumar,Arrest,2026-04-06,Vijayapura,Nagaraj Kumar
21617,35987,0,Vinutha Desai,Surrender,2026-04-06,Bengaluru Rural,Kiran Shetty
21620,35991,0,Bhavana Shetty,Arrest,2026-04-06,Belagavi,Suresh Gowda
21622,35995,0,Ashwini Prasad,Arrest,2026-04-06,Kalaburagi,Joseph Iyengar
21624,35997,0,Ashwini Gowda,Surrender,2026-04-06,Bengaluru City,Vinutha Kulkarni
21627,36005,0,Anitha Iyengar,Arrest,2026-04-06,Belagavi,Fatima Murthy
21629,36009,0,Shivakumar Prasad,Arrest,2026-04-06,Mysuru,Shivakumar Reddy
21634,36025,0,Manjunath Murthy,Arrest,2026-04-07,Bengaluru City,Mary Prasad
21635,36031,0,Bhavana Gowda,Arrest,2026-04-07,Hassan,Mary Kulkarni
21637,36033,0,Rekha Iyengar,Arrest,2026-04-07,Ballari,Basavaraj Bhat
21642,36043,0,Rekha Iyengar,Arrest,2026-04-07,Raichur,Pooja Kumar
21647,36053,0,Shivakumar Nayak,Arrest,2026-04-07,Tumakuru,Basavaraj Prasad
21649,36055,0,Ashwini Shetty,Arrest,2026-04-07,Mysuru,Manjunath Kumar
21650,36057,0,Basavaraj Naik,Arrest,2026-04-07,Udupi,Girish Desai
21651,36059,0,Manjunath Kulkarni,Arrest,2026-04-07,Bengaluru City,Shivakumar Desai
21653,36061,0,Joseph Prasad,Arrest,2026-04-07,Tumakuru,Pooja Rao
21654,36067,0,Deepak Bhat,Arrest,2026-04-08,Raichur,Prakash Kulkarni
21656,36069,0,Girish Hegde,Arrest,2026-04-08,Shivamogga,Anitha Patil
21658,36071,0,Nagaraj Kulkarni,Arrest,2026-04-08,Mysuru,Lakshmi Murthy
21660,36073,0,Anitha Bhat,Arrest,2026-04-08,Hassan,Ashwini Shetty
21662,36075,0,Girish Kumar,Arrest,2026-04-08,Mysuru,Basavaraj Naik
21664,36079,0,Manjunath Hegde,Arrest,2026-04-08,Belagavi,Ashwini Patil
21666,36083,0,Imran Kumar,Arrest,2026-04-08,Shivamogga,Anitha Naik
21668,36085,0,Deepak Nayak,Surrender,2026-04-08,Bengaluru City,Girish Shetty
21670,36087,0,Ashwini Kumar,Arrest,2026-04-08,Bengaluru City,Bhavana Hegde
21671,36089,0,Lakshmi Kulkarni,Arrest,2026-04-08,Shivamogga,Fatima Shetty
21673,36091,0,Lakshmi Nayak,Arrest,2026-04-08,Bengaluru City,Lakshmi Nayak
21674,36093,0,Joseph Nayak,Arrest,2026-04-09,Hubballi-Dharwad,Shivakumar Murthy
21677,36097,0,Pooja Bhat,Arrest,2026-04-09,Bengaluru City,Imran Hegde
21679,36099,0,Joseph Bhat,Arrest,2026-04-09,Mysuru,Prakash Hegde
21681,36101,0,Prakash Gowda,Arrest,2026-04-09,Vijayapura,Pooja Kumar
21683,36103,0,Mary Bhat,Arrest,2026-04-09,Ballari,Vinutha Shetty
21685,36105,0,Imran Patil,Surrender,2026-04-09,Bengaluru City,Anitha Desai
21686,36107,0,Manjunath Rao,Arrest,2026-04-09,Mangaluru (DK),Joseph Bhat
21687,36109,0,Shivakumar Murthy,Surrender,2026-04-09,Bengaluru City,Shivakumar Rao
21689,36113,0,Girish Kulkarni,Arrest,2026-04-09,Belagavi,Ashwini Shetty
21691,36115,0,Vinutha Hegde,Arrest,2026-04-09,Bengaluru City,Prakash Nayak
21693,36117,0,Ravi Rao,Arrest,2026-04-09,Bengaluru City,Manjunath Iyengar
21697,36125,0,Imran Nayak,Arrest,2026-04-09,Bengaluru City,Prakash Murthy
21699,36131,0,Joseph Shetty,Surrender,2026-04-09,Bengaluru City,Yashwanth Gowda
21702,36137,0,Manjunath Shetty,Arrest,2026-04-09,Bengaluru City,Anitha Bhat
21704,36139,0,Joseph Iyengar,Arrest,2026-04-10,Bengaluru City,Prakash Rao
21706,36141,0,Rekha Shetty,Surrender,2026-04-10,Davanagere,Lakshmi Reddy
21709,36149,0,Yashwanth Gowda,Arrest,2026-04-10,Bengaluru City,Fatima Hegde
21710,36151,0,Imran Naik,Arrest,2026-04-10,Kalaburagi,Lakshmi Kulkarni
21711,36153,0,Deepak Murthy,Arrest,2026-04-10,Mangaluru (DK),Chetan Nayak
21714,36159,0,Chetan Nayak,Arrest,2026-04-10,Belagavi,Manjunath Rao
21716,36163,0,Fatima Desai,Arrest,2026-04-10,Kalaburagi,Lakshmi Prasad
21719,36167,0,Joseph Kulkarni,Arrest,2026-04-10,Mangaluru (DK),Girish Shetty
21720,36173,0,Prakash Hegde,Arrest,2026-04-10,Kalaburagi,Lakshmi Patil
21722,36175,0,Rekha Murthy,Arrest,2026-04-10,Belagavi,Kiran Gowda
21723,36177,0,Nagaraj Kulkarni,Arrest,2026-04-10,Hubballi-Dharwad,Vinutha Naik
21725,36181,0,Ravi Prasad,Arrest,2026-04-10,Bengaluru Rural,Anitha Desai
21727,36183,0,Prakash Patil,Arrest,2026-04-10,Mysuru,Nagaraj Reddy
21728,36185,0,Anitha Bhat,Surrender,2026-04-10,Bengaluru City,Ravi Nayak
21729,36187,0,Manjunath Murthy,Arrest,2026-04-10,Bengaluru City,Anitha Naik
21730,36189,0,Prakash Hegde,Arrest,2026-04-10,Bengaluru City,Joseph Murthy
21732,36191,0,Nagaraj Shetty,Arrest,2026-04-10,Mysuru,Joseph Reddy
21733,36195,0,Manjunath Reddy,Surrender,2026-04-11,Bengaluru City,Prakash Shetty
21734,36197,0,Shivakumar Prasad,Surrender,2026-04-11,Bengaluru City,Yashwanth Naik
21736,36199,0,Prakash Nayak,Arrest,2026-04-11,Shivamogga,Joseph Gowda
21738,36201,0,Manjunath Nayak,Arrest,2026-04-11,Kalaburagi,Fatima Shetty
21740,36203,0,Shivakumar Prasad,Arrest,2026-04-11,Vijayapura,Suresh Rao
21742,36205,0,Kiran Naik,Arrest,2026-04-11,Bengaluru City,Anitha Shetty
21745,36209,0,Imran Prasad,Arrest,2026-04-11,Kalaburagi,Anitha Murthy
21747,36211,0,Vinutha Rao,Arrest,2026-04-11,Mysuru,Vinutha Rao
21748,36213,0,Shivakumar Patil,Arrest,2026-04-11,Shivamogga,Girish Desai
21751,36219,0,Lakshmi Desai,Arrest,2026-04-11,Mysuru,Anitha Iyengar
21752,36221,0,Nagaraj Iyengar,Arrest,2026-04-11,Ballari,Deepak Hegde
21756,36227,0,Girish Shetty,Arrest,2026-04-11,Bengaluru City,Rekha Bhat
21757,36231,0,Prakash Patil,Arrest,2026-04-11,Bengaluru City,Nagaraj Nayak
21758,36233,0,Prakash Patil,Surrender,2026-04-11,Raichur,Vinutha Patil
21759,36235,0,Shivakumar Nayak,Surrender,2026-04-11,Vijayapura,Bhavana Kulkarni
21760,36237,0,Joseph Nayak,Arrest,2026-04-12,Belagavi,Fatima Kumar
21761,36239,0,Prakash Gowda,Arrest,2026-04-12,Mysuru,Suresh Iyengar
21763,36241,0,Prakash Nayak,Arrest,2026-04-12,Belagavi,Deepak Kulkarni
21765,36245,0,Girish Rao,Arrest,2026-04-12,Kalaburagi,Imran Hegde
21767,36249,0,Bhavana Bhat,Arrest,2026-04-12,Bengaluru City,Kiran Desai
21769,36251,0,Manjunath Iyengar,Arrest,2026-04-12,Kalaburagi,Kiran Bhat
21772,36255,0,Bhavana Hegde,Arrest,2026-04-12,Raichur,Lakshmi Murthy
21774,36257,0,Anitha Hegde,Arrest,2026-04-12,Udupi,Fatima Shetty
21776,36259,0,Ravi Desai,Arrest,2026-04-12,Mysuru,Imran Murthy
21778,36261,0,Ravi Kumar,Arrest,2026-04-12,Mysuru,Girish Patil
21781,36265,0,Anitha Patil,Arrest,2026-04-12,Hassan,Fatima Desai
21783,36269,0,Anitha Desai,Arrest,2026-04-12,Mysuru,Ashwini Murthy
21784,36271,0,Basavaraj Nayak,Arrest,2026-04-12,Tumakuru,Girish Bhat
21787,36275,0,Pooja Gowda,Surrender,2026-04-12,Mysuru,Manjunath Bhat
21789,36279,0,Kiran Hegde,Arrest,2026-04-12,Mysuru,Joseph Gowda
21790,36281,0,Mary Iyengar,Arrest,2026-04-13,Ballari,Shivakumar Patil
21795,36291,0,Manjunath Shetty,Arrest,2026-04-13,Hubballi-Dharwad,Fatima Kumar
21796,36297,0,Fatima Iyengar,Surrender,2026-04-13,Bengaluru Rural,Suresh Hegde
21797,36299,0,Rekha Kulkarni,Arrest,2026-04-13,Udupi,Ashwini Rao
21799,36301,0,Basavaraj Nayak,Arrest,2026-04-13,Mysuru,Basavaraj Patil
21803,36307,0,Suresh Desai,Arrest,2026-04-13,Mysuru,Yashwanth Kumar
21804,36309,0,Manjunath Naik,Arrest,2026-04-13,Shivamogga,Joseph Iyengar
21807,36313,0,Manjunath Patil,Arrest,2026-04-13,Mysuru,Ashwini Iyengar
21812,36325,0,Manjunath Shetty,Arrest,2026-04-13,Belagavi,Ravi Hegde
21813,36327,0,Basavaraj Kumar,Surrender,2026-04-13,Mysuru,Lakshmi Naik
21814,36333,0,Girish Murthy,Arrest,2026-04-14,Bengaluru City,Kiran Patil
21816,36335,0,Girish Patil,Arrest,2026-04-14,Kalaburagi,Shivakumar Rao
21818,36337,0,Fatima Nayak,Arrest,2026-04-14,Shivamogga,Pooja Bhat
21820,36339,0,Kiran Nayak,Arrest,2026-04-14,Bengaluru City,Girish Gowda
21825,36351,0,Pooja Kumar,Arrest,2026-04-14,Bengaluru City,Shivakumar Rao
21827,36353,0,Yashwanth Rao,Arrest,2026-04-14,Bengaluru City,Mary Bhat
21828,36355,0,Yashwanth Nayak,Arrest,2026-04-14,Belagavi,Girish Gowda
21832,36361,0,Nagaraj Desai,Surrender,2026-04-14,Davanagere,Chetan Kulkarni
21834,36363,0,Suresh Prasad,Arrest,2026-04-14,Davanagere,Chetan Prasad
21836,36365,0,Deepak Bhat,Arrest,2026-04-14,Mangaluru (DK),Imran Patil
21837,36367,0,Girish Kulkarni,Surrender,2026-04-14,Hassan,Joseph Kulkarni
21841,36375,0,Girish Patil,Arrest,2026-04-15,Bengaluru City,Fatima Rao
21842,36377,0,Bhavana Patil,Arrest,2026-04-15,Hubballi-Dharwad,Girish Naik
21843,36379,0,Bhavana Naik,Arrest,2026-04-15,Davanagere,Shivakumar Bhat
21845,36381,0,Mary Patil,Arrest,2026-04-15,Belagavi,Anitha Shetty
21847,36383,0,Deepak Nayak,Arrest,2026-04-15,Mysuru,Suresh Nayak
21849,36385,0,Chetan Iyengar,Arrest,2026-04-15,Bengaluru City,Bhavana Rao
21851,36387,0,Chetan Shetty,Arrest,2026-04-15,Bengaluru City,Rekha Shetty
21853,36389,0,Mary Nayak,Arrest,2026-04-15,Bengaluru Rural,Vinutha Rao
21854,36391,0,Ravi Gowda,Arrest,2026-04-15,Mysuru,Joseph Shetty
21855,36393,0,Manjunath Murthy,Arrest,2026-04-15,Bengaluru City,Pooja Hegde
21858,36397,0,Nagaraj Rao,Arrest,2026-04-15,Mysuru,Pooja Desai
21860,36399,0,Joseph Shetty,Arrest,2026-04-15,Vijayapura,Mary Nayak
21861,36401,0,Shivakumar Gowda,Surrender,2026-04-15,Davanagere,Bhavana Shetty
21864,36405,0,Kiran Murthy,Arrest,2026-04-15,Udupi,Girish Rao
21866,36407,0,Basavaraj Patil,Surrender,2026-04-15,Bengaluru City,Chetan Desai
21867,36409,0,Joseph Hegde,Arrest,2026-04-15,Bengaluru City,Lakshmi Murthy
21868,36411,0,Yashwanth Patil,Arrest,2026-04-15,Vijayapura,Vinutha Murthy
21870,36415,0,Chetan Naik,Arrest,2026-04-16,Mysuru,Mary Prasad
21872,36417,0,Joseph Iyengar,Arrest,2026-04-16,Udupi,Girish Naik
21874,36419,0,Basavaraj Nayak,Arrest,2026-04-16,Bengaluru City,Suresh Gowda
21876,36421,0,Anitha Patil,Arrest,2026-04-16,Mysuru,Imran Nayak
21878,36423,0,Vinutha Desai,Arrest,2026-04-16,Bengaluru City,Vinutha Rao
21884,36433,0,Nagaraj Bhat,Arrest,2026-04-16,Vijayapura,Prakash Murthy
21886,36435,0,Rekha Rao,Arrest,2026-04-16,Bengaluru City,Prakash Desai
21888,36437,0,Vinutha Iyengar,Arrest,2026-04-16,Bengaluru City,Imran Gowda
21890,36439,0,Girish Shetty,Arrest,2026-04-16,Belagavi,Prakash Kulkarni
21891,36441,0,Shivakumar Kulkarni,Arrest,2026-04-16,Bengaluru City,Vinutha Prasad
21893,36443,0,Joseph Patil,Arrest,2026-04-16,Mysuru,Lakshmi Iyengar
21895,36449,0,Shivakumar Kulkarni,Arrest,2026-04-16,Shivamogga,Kiran Shetty
21898,36453,0,Ashwini Naik,Arrest,2026-04-16,Bengaluru City,Rekha Nayak
21900,36455,0,Yashwanth Patil,Arrest,2026-04-16,Kalaburagi,Deepak Hegde
21903,36459,0,Deepak Hegde,Arrest,2026-04-16,Bengaluru City,Suresh Murthy
21906,36465,0,Manjunath Naik,Arrest,2026-04-17,Hassan,Suresh Reddy
21908,36467,0,Lakshmi Murthy,Surrender,2026-04-17,Mysuru,Anitha Iyengar
21910,36469,0,Ravi Iyengar,Surrender,2026-04-17,Belagavi,Ravi Kumar
21912,36471,0,Ashwini Reddy,Arrest,2026-04-17,Mysuru,Basavaraj Hegde
21913,36473,0,Manjunath Gowda,Arrest,2026-04-17,Bengaluru City,Nagaraj Bhat
21915,36477,0,Lakshmi Naik,Arrest,2026-04-17,Vijayapura,Yashwanth Iyengar
21918,36481,0,Shivakumar Hegde,Surrender,2026-04-17,Bengaluru City,Joseph Rao
21920,36485,0,Suresh Bhat,Surrender,2026-04-17,Shivamogga,Lakshmi Patil
21922,36487,0,Deepak Rao,Arrest,2026-04-17,Udupi,Mary Hegde
21924,36489,0,Joseph Nayak,Arrest,2026-04-17,Kalaburagi,Mary Bhat
21926,36491,0,Girish Bhat,Arrest,2026-04-17,Bengaluru City,Nagaraj Nayak
21928,36493,0,Shivakumar Reddy,Arrest,2026-04-17,Belagavi,Fatima Gowda
21930,36497,0,Chetan Murthy,Arrest,2026-04-17,Shivamogga,Kiran Kulkarni
21932,36499,0,Bhavana Iyengar,Arrest,2026-04-17,Hassan,Lakshmi Patil
21934,36501,0,Ravi Patil,Arrest,2026-04-17,Kalaburagi,Imran Patil
21938,36511,0,Basavaraj Reddy,Surrender,2026-04-18,Shivamogga,Shivakumar Gowda
21940,36515,0,Fatima Desai,Arrest,2026-04-18,Bengaluru City,Anitha Naik
21942,36517,0,Ashwini Bhat,Arrest,2026-04-18,Mysuru,Fatima Naik
21944,36519,0,Joseph Prasad,Arrest,2026-04-18,Hassan,Deepak Iyengar
21948,36525,0,Prakash Rao,Surrender,2026-04-18,Bengaluru City,Lakshmi Gowda
21949,36527,0,Shivakumar Prasad,Arrest,2026-04-18,Bengaluru City,Ashwini Rao
21952,36539,0,Bhavana Rao,Arrest,2026-04-18,Bengaluru City,Pooja Prasad
21954,36543,0,Imran Naik,Arrest,2026-04-18,Kalaburagi,Shivakumar Reddy
21958,36551,0,Shivakumar Naik,Arrest,2026-04-18,Kalaburagi,Deepak Reddy
21959,36555,0,Suresh Hegde,Arrest,2026-04-19,Hubballi-Dharwad,Ashwini Prasad
21960,36557,0,Prakash Desai,Arrest,2026-04-19,Hubballi-Dharwad,Kiran Kulkarni
21962,36559,0,Deepak Naik,Arrest,2026-04-19,Bengaluru City,Girish Gowda
21964,36561,0,Girish Kulkarni,Arrest,2026-04-19,Bengaluru Rural,Deepak Shetty
21966,36563,0,Ashwini Hegde,Arrest,2026-04-19,Mysuru,Anitha Hegde
21968,36565,0,Prakash Shetty,Arrest,2026-04-19,Mangaluru (DK),Fatima Naik
21969,36567,0,Nagaraj Iyengar,Arrest,2026-04-19,Raichur,Lakshmi Shetty
21971,36569,0,Nagaraj Reddy,Arrest,2026-04-19,Mangaluru (DK),Girish Iyengar
21974,36573,0,Nagaraj Shetty,Arrest,2026-04-19,Udupi,Bhavana Murthy
21977,36577,0,Prakash Iyengar,Arrest,2026-04-19,Bengaluru Rural,Vinutha Iyengar
21978,36579,0,Girish Prasad,Arrest,2026-04-19,Bengaluru City,Suresh Iyengar
21980,36581,0,Deepak Desai,Arrest,2026-04-19,Kalaburagi,Ashwini Murthy
21981,36583,0,Deepak Bhat,Arrest,2026-04-19,Belagavi,Basavaraj Naik
21985,36589,0,Ashwini Rao,Surrender,2026-04-19,Ballari,Ashwini Prasad
21987,36591,0,Manjunath Naik,Arrest,2026-04-19,Mangaluru (DK),Vinutha Kulkarni
21989,36593,0,Pooja Iyengar,Arrest,2026-04-19,Bengaluru Rural,Fatima Shetty
21991,36599,0,Suresh Nayak,Arrest,2026-04-19,Raichur,Ashwini Rao
21994,36603,0,Anitha Shetty,Arrest,2026-04-20,Bengaluru City,Yashwanth Murthy
21995,36607,0,Girish Patil,Arrest,2026-04-20,Hassan,Joseph Hegde
21997,36609,0,Bhavana Hegde,Arrest,2026-04-20,Bengaluru Rural,Vinutha Rao
21999,36611,0,Ashwini Gowda,Arrest,2026-04-20,Shivamogga,Nagaraj Iyengar
22003,36617,0,Bhavana Murthy,Surrender,2026-04-20,Kalaburagi,Suresh Kulkarni
22005,36619,0,Vinutha Gowda,Arrest,2026-04-20,Kalaburagi,Joseph Iyengar
22008,36625,0,Fatima Kulkarni,Surrender,2026-04-20,Vijayapura,Yashwanth Iyengar
22009,36627,0,Basavaraj Naik,Arrest,2026-04-20,Vijayapura,Mary Gowda
22011,36633,0,Bhavana Iyengar,Arrest,2026-04-20,Tumakuru,Manjunath Naik
22013,36637,0,Anitha Reddy,Arrest,2026-04-20,Mysuru,Kiran Rao
22016,36643,0,Girish Murthy,Arrest,2026-04-20,Belagavi,Kiran Kulkarni
22018,36647,0,Chetan Prasad,Arrest,2026-04-20,Udupi,Mary Reddy
22019,36649,0,Girish Iyengar,Arrest,2026-04-20,Kalaburagi,Imran Rao
22020,36651,0,Girish Reddy,Arrest,2026-04-20,Bengaluru City,Fatima Nayak
22022,36653,0,Nagaraj Reddy,Arrest,2026-04-20,Ballari,Prakash Prasad
22025,36659,0,Chetan Hegde,Surrender,2026-04-21,Bengaluru City,Pooja Bhat
22027,36663,0,Anitha Reddy,Arrest,2026-04-21,Ballari,Mary Nayak
22028,36665,0,Prakash Gowda,Arrest,2026-04-21,Bengaluru City,Girish Gowda
22029,36667,0,Nagaraj Prasad,Arrest,2026-04-21,Bengaluru City,Girish Shetty
22031,36669,0,Shivakumar Patil,Arrest,2026-04-21,Vijayapura,Fatima Iyengar
22033,36671,0,Pooja Iyengar,Arrest,2026-04-21,Bengaluru City,Fatima Reddy
22035,36675,0,Manjunath Rao,Arrest,2026-04-21,Shivamogga,Nagaraj Kulkarni
22038,36683,0,Chetan Rao,Arrest,2026-04-21,Kalaburagi,Girish Nayak
22040,36685,0,Joseph Nayak,Arrest,2026-04-21,Mangaluru (DK),Ravi Hegde
22041,36687,0,Joseph Prasad,Arrest,2026-04-21,Mangaluru (DK),Ashwini Bhat
22043,36693,0,Kiran Patil,Arrest,2026-04-21,Bengaluru City,Girish Kulkarni
22046,36697,0,Deepak Shetty,Arrest,2026-04-21,Tumakuru,Pooja Bhat
22048,36699,0,Suresh Nayak,Surrender,2026-04-21,Mysuru,Bhavana Murthy
22049,36701,0,Ravi Reddy,Arrest,2026-04-21,Bengaluru City,Rekha Iyengar
22051,36703,0,Lakshmi Prasad,Arrest,2026-04-21,Bengaluru City,Chetan Nayak
22053,36705,0,Bhavana Rao,Arrest,2026-04-22,Udupi,Manjunath Patil
22055,36713,0,Vinutha Gowda,Arrest,2026-04-22,Hubballi-Dharwad,Shivakumar Iyengar
22056,36715,0,Joseph Hegde,Arrest,2026-04-22,Udupi,Ravi Iyengar
22057,36717,0,Manjunath Naik,Arrest,2026-04-22,Kalaburagi,Girish Desai
22058,36719,0,Prakash Kumar,Arrest,2026-04-22,Mangaluru (DK),Manjunath Reddy
22060,36721,0,Kiran Reddy,Arrest,2026-04-22,Bengaluru City,Ashwini Gowda
22061,36723,0,Ravi Naik,Arrest,2026-04-22,Vijayapura,Kiran Bhat
22062,36725,0,Deepak Shetty,Arrest,2026-04-22,Belagavi,Deepak Kumar
22065,36729,0,Kiran Iyengar,Arrest,2026-04-22,Bengaluru City,Bhavana Rao
22066,36733,0,Prakash Shetty,Arrest,2026-04-22,Kalaburagi,Lakshmi Kumar
22068,36735,0,Chetan Murthy,Arrest,2026-04-22,Vijayapura,Mary Nayak
22070,36737,0,Pooja Hegde,Arrest,2026-04-22,Bengaluru City,Ashwini Murthy
22073,36743,0,Bhavana Reddy,Arrest,2026-04-22,Bengaluru City,Suresh Patil
22077,36749,0,Kiran Nayak,Arrest,2026-04-22,Mysuru,Lakshmi Shetty
22079,36753,0,Yashwanth Bhat,Surrender,2026-04-22,Mysuru,Deepak Nayak
22080,36755,0,Basavaraj Shetty,Arrest,2026-04-22,Bengaluru Rural,Rekha Reddy
22081,36757,0,Imran Gowda,Arrest,2026-04-22,Bengaluru City,Lakshmi Kumar
22082,36759,0,Bhavana Hegde,Arrest,2026-04-22,Hubballi-Dharwad,Girish Hegde
22085,36765,0,Pooja Desai,Arrest,2026-04-22,Bengaluru City,Yashwanth Kumar
22086,36767,0,Yashwanth Naik,Arrest,2026-04-22,Vijayapura,Prakash Rao
22088,36771,0,Bhavana Reddy,Arrest,2026-04-22,Ballari,Suresh Bhat
22090,36775,0,Mary Bhat,Arrest,2026-04-23,Mysuru,Vinutha Hegde
22092,36779,0,Anitha Murthy,Arrest,2026-04-23,Mangaluru (DK),Pooja Nayak
22094,36781,0,Fatima Iyengar,Arrest,2026-04-23,Mysuru,Vinutha Patil
22098,36787,0,Shivakumar Prasad,Arrest,2026-04-23,Bengaluru City,Manjunath Naik
22100,36789,0,Girish Prasad,Arrest,2026-04-23,Ballari,Ravi Naik
22102,36791,0,Mary Murthy,Arrest,2026-04-23,Belagavi,Rekha Reddy
22103,36793,0,Deepak Rao,Arrest,2026-04-23,Belagavi,Girish Patil
22105,36795,0,Shivakumar Hegde,Arrest,2026-04-23,Udupi,Pooja Bhat
22107,36797,0,Manjunath Reddy,Arrest,2026-04-23,Vijayapura,Ravi Iyengar
22109,36799,0,Nagaraj Patil,Arrest,2026-04-23,Bengaluru City,Girish Gowda
22113,36805,0,Lakshmi Murthy,Arrest,2026-04-23,Hubballi-Dharwad,Anitha Gowda
22115,36807,0,Ravi Iyengar,Arrest,2026-04-23,Ballari,Yashwanth Reddy
22117,36809,0,Prakash Shetty,Arrest,2026-04-23,Vijayapura,Rekha Bhat
22118,36815,0,Chetan Kumar,Arrest,2026-04-23,Raichur,Vinutha Rao
22120,36817,0,Basavaraj Patil,Arrest,2026-04-23,Hassan,Basavaraj Shetty
22123,36823,0,Yashwanth Kulkarni,Arrest,2026-04-24,Mysuru,Lakshmi Murthy
22125,36825,0,Fatima Kumar,Arrest,2026-04-24,Kalaburagi,Bhavana Gowda
22127,36829,0,Bhavana Kumar,Arrest,2026-04-24,Bengaluru City,Joseph Patil
22129,36833,0,Pooja Gowda,Surrender,2026-04-24,Vijayapura,Yashwanth Iyengar
22130,36837,0,Anitha Patil,Arrest,2026-04-24,Bengaluru City,Chetan Kumar
22132,36839,0,Lakshmi Hegde,Arrest,2026-04-24,Shivamogga,Suresh Patil
22134,36841,0,Mary Rao,Arrest,2026-04-24,Kalaburagi,Chetan Bhat
22136,36847,0,Ravi Iyengar,Arrest,2026-04-24,Vijayapura,Anitha Patil
22140,36855,0,Manjunath Nayak,Arrest,2026-04-24,Hubballi-Dharwad,Anitha Iyengar
22142,36859,0,Ashwini Bhat,Surrender,2026-04-24,Raichur,Manjunath Murthy
22144,36861,0,Imran Reddy,Arrest,2026-04-24,Shivamogga,Kiran Hegde
22146,36863,0,Basavaraj Kumar,Arrest,2026-04-25,Mysuru,Shivakumar Prasad
22148,36865,0,Basavaraj Naik,Arrest,2026-04-25,Hubballi-Dharwad,Imran Reddy
22149,36869,0,Ravi Gowda,Arrest,2026-04-25,Vijayapura,Pooja Patil
22151,36871,0,Deepak Patil,Surrender,2026-04-25,Ballari,Prakash Kumar
22153,36873,0,Deepak Prasad,Surrender,2026-04-25,Vijayapura,Mary Iyengar
22154,36875,0,Joseph Nayak,Arrest,2026-04-25,Bengaluru City,Joseph Gowda
22156,36879,0,Fatima Iyengar,Arrest,2026-04-25,Tumakuru,Imran Prasad
22157,36881,0,Manjunath Reddy,Arrest,2026-04-25,Ballari,Vinutha Murthy
22159,36883,0,Shivakumar Murthy,Surrender,2026-04-25,Bengaluru City,Ashwini Naik
22161,36885,0,Nagaraj Gowda,Arrest,2026-04-25,Bengaluru City,Fatima Prasad
22163,36889,0,Pooja Kumar,Arrest,2026-04-25,Bengaluru City,Basavaraj Iyengar
22164,36891,0,Kiran Prasad,Arrest,2026-04-25,Bengaluru City,Nagaraj Prasad
22166,36893,0,Joseph Kumar,Arrest,2026-04-25,Hassan,Lakshmi Naik
22168,36895,0,Chetan Kumar,Arrest,2026-04-25,Bengaluru City,Chetan Reddy
22170,36897,0,Basavaraj Naik,Arrest,2026-04-25,Mysuru,Ravi Kulkarni
22172,36901,0,Joseph Gowda,Surrender,2026-04-25,Mangaluru (DK),Pooja Naik
22175,36907,0,Girish Patil,Surrender,2026-04-25,Davanagere,Ashwini Iyengar
22177,36909,0,Nagaraj Gowda,Arrest,2026-04-25,Bengaluru City,Bhavana Prasad
